#tail	head	edge_flux
YNL216W	YML109W	6.40714e-07
YNL216W	YHR099W	6.40714e-07
YNL216W	YPR104C	6.40714e-07
YNL216W	YPL075W	6.40714e-07
YNL216W	YBR275C	6.40714e-07
YNL216W	YNL199C	6.40714e-07
YNL216W	Repressed_.....sP....._No_Phenotype_Exists	6.40714e-07
YNL216W	YHL025W	6.40714e-07
YNL216W	YDR510W	6.40714e-07
YNL216W	YBR089CA	6.40714e-07
YNL216W	YPR052C	6.40714e-07
YNL216W	YPL248C	6.40714e-07
YNL216W	YDR227W	6.40714e-07
YNL216W	YOR244W	6.40714e-07
YNL216W	YER148W	6.40714e-07
YNL216W	YKR101W	6.40714e-07
YHR069C	YCR035C	6.40217e-07
YHR069C	YGR195W	6.40217e-07
YHR069C	YHR081W	6.40217e-07
YHR069C	YDL111C	6.40217e-07
YHR069C	YGR158C	6.40217e-07
YHR069C	YOL021C	6.40217e-07
YHR069C	YGR095C	6.40217e-07
YHR069C	YNR024W	6.40217e-07
YHR069C	YDR280W	6.40217e-07
YHR069C	YOR076C	6.40217e-07
YHR069C	YNL232W	6.40217e-07
YHR069C	YNL251C	6.40217e-07
YHR069C	YOR001W	6.40217e-07
YKR037C	YDR356W	6.39308e-07
YKR037C	YKL138CA	6.39308e-07
YKR037C	YGR113W	6.39308e-07
YKR037C	YDR201W	6.39308e-07
YKR037C	YDR320CA	6.39308e-07
YKR037C	YKR083C	6.39308e-07
YKR037C	YGL061C	6.39308e-07
YKR037C	YDR016C	6.39308e-07
YKR037C	YBR233WA	6.39308e-07
YKR037C	YKL052C	6.39308e-07
YOR267C	YMR290C	6.38109e-07
YOR267C	YPL093W	6.38109e-07
YOR267C	YOR061W	6.38109e-07
YOR267C	YPL260W	6.38109e-07
YOR267C	YPR032W	6.38109e-07
YOR267C	YML096W	6.38109e-07
YOR267C	YBR086C	6.38109e-07
YOR267C	YOR206W	6.38109e-07
YOR267C	YLR449W	6.38109e-07
YOR267C	YLR002C	6.38109e-07
YOR267C	YKR092C	6.38109e-07
YOR267C	YBL011W	6.38109e-07
YOR267C	YDR028C	6.38109e-07
YOR267C	YCL054W	6.38109e-07
YOR267C	YPR160W	6.38109e-07
YOR267C	YOR272W	6.38109e-07
YOR267C	YER006W	6.38109e-07
YOR267C	YNL002C	6.38109e-07
YOR267C	YDL014W	6.38109e-07
YOR267C	YHR088W	6.38109e-07
YOR267C	YLL008W	6.38109e-07
YOR267C	YKR081C	6.38109e-07
YOR267C	YGL111W	6.38109e-07
YOR267C	YDR023W	6.38109e-07
YOR267C	YPR143W	6.38109e-07
YOR267C	YDR087C	6.38109e-07
YOR267C	YKL172W	6.38109e-07
YOR267C	YDR381W	6.38109e-07
YOR267C	YKL009W	6.38109e-07
YOR267C	YGL115W	6.38109e-07
YOR267C	YLR175W	6.38109e-07
YOR267C	YOR294W	6.38109e-07
YOR267C	YDR432W	6.38109e-07
YOR267C	YAL028W	6.38109e-07
YOR267C	YDL153C	6.38109e-07
YOR267C	YGL019W	6.38109e-07
YOR267C	YPR016C	6.38109e-07
YOR267C	YHR052W	6.38109e-07
YOR267C	YAR019C	6.38109e-07
YOR267C	YMR049C	6.38109e-07
YOR267C	YNR019W	6.38109e-07
YOR267C	YBR072W	6.38109e-07
YOR267C	YER098W	6.38109e-07
YOR267C	YML074C	6.38109e-07
YOR267C	YGR103W	6.38109e-07
YOR267C	YDR477W	6.38109e-07
YOR267C	YNL272C	6.38109e-07
YOR267C	YLR196W	6.38109e-07
YOR267C	YER126C	6.38109e-07
YOR267C	YNL061W	6.38109e-07
YOR267C	YGR276C	6.38109e-07
YOR267C	YML006C	6.38109e-07
YOR267C	YGL051W	6.38109e-07
YOR267C	YFR001W	6.38109e-07
YOR267C	YDL140C	6.38109e-07
YOR267C	YAL025C	6.38109e-07
YCR020WB	YOL012C	6.37925e-07
YCR020WB	YNL031C	6.37925e-07
YCR020WB	YDR303C	6.37925e-07
YCR020WB	YFR037C	6.37925e-07
YCR020WB	YNL030W	6.37925e-07
YCR020WB	YBR009C	6.37925e-07
YCR020WB	YIL126W	6.37925e-07
YCR020WB	YBR010W	6.37925e-07
YCR020WB	YPL082C	6.37925e-07
YOR124C	YOR138C	6.36233e-07
YOR124C	YPR030W	6.36233e-07
YOR124C	YBL101C	6.36233e-07
YOR124C	YKR094C	6.36233e-07
YOR124C	YER125W	6.36233e-07
YOR124C	YLR167W	6.36233e-07
YOR124C	YKL020C	6.36233e-07
YOR124C	YHL002W	6.36233e-07
YOR124C	YGR268C	6.36233e-07
YOR124C	YDL140C	6.36233e-07
YHR137W	YGL202W	6.33635e-07
YHR137W	YLR134W	6.33635e-07
YHR137W	YLR044C	6.33635e-07
YHR137W	YGR087C	6.33635e-07
YHR137W	YDR380W	6.33635e-07
YPL045W	YMR197C	6.33629e-07
YPL045W	YAL002W	6.33629e-07
YPL045W	YMR231W	6.33629e-07
YPL045W	YLR148W	6.33629e-07
YPL045W	YDL077C	6.33629e-07
YPL045W	YML001W	6.33629e-07
YPL045W	YKL196C	6.33629e-07
YPL045W	YLR093C	6.33629e-07
YPL045W	YDR080W	6.33629e-07
YPL045W	YGL212W	6.33629e-07
YPL045W	YLR396C	6.33629e-07
YPL045W	YOR106W	6.33629e-07
YPL045W	YBR200W	6.33629e-07
YPL045W	YDR495C	6.33629e-07
YPL045W	YPL195W	6.33629e-07
YPL045W	YFL005W	6.33629e-07
YPL045W	YKR014C	6.33629e-07
YKL172W	YHR066W	6.33258e-07
YKL172W	YAL041W	6.33258e-07
YKL172W	YLR276C	6.33258e-07
YKL172W	YGL111W	6.33258e-07
YKL172W	YDR060W	6.33258e-07
YKL172W	YOR294W	6.33258e-07
YKL172W	YJL095W	6.33258e-07
YKL172W	YKL021C	6.33258e-07
YKL172W	YNL124W	6.33258e-07
YKL172W	YOL041C	6.33258e-07
YKL172W	YOR156C	6.33258e-07
YKL172W	YHR134W	6.33258e-07
YKL172W	YOR267C	6.33258e-07
YKL172W	YKL082C	6.33258e-07
YKL172W	YOR191W	6.33258e-07
YKL172W	YNL255C	6.33258e-07
YKL172W	YOL077C	6.33258e-07
YKL172W	YOR272W	6.33258e-07
YKL172W	YNL002C	6.33258e-07
YKL172W	YKL014C	6.33258e-07
YKL172W	YMR229C	6.33258e-07
YKL172W	YGR103W	6.33258e-07
YKL172W	YOR206W	6.33258e-07
YKL172W	YDR510W	6.33258e-07
YKL172W	YKR081C	6.33258e-07
YKL172W	YLR196W	6.33258e-07
YKL172W	YGL120C	6.33258e-07
YKL172W	YDR227W	6.33258e-07
YKL172W	YJL019W	6.33258e-07
YKL172W	YFR001W	6.33258e-07
YKL172W	YDR087C	6.33258e-07
YLR321C	YNL031C	6.32913e-07
YLR321C	YLR357W	6.32913e-07
YLR321C	YPL082C	6.32913e-07
YLR321C	YNL030W	6.32913e-07
YLR321C	YIL126W	6.32913e-07
YLR321C	YBR009C	6.32913e-07
YLR321C	YGR056W	6.32913e-07
YLR321C	YBR010W	6.32913e-07
YLR321C	YCR052W	6.32913e-07
YGL011C	YBR272C	6.31332e-07
YGL011C	YBR173C	6.31332e-07
YGL011C	YLR021W	6.31332e-07
YGL011C	YHR052W	6.31332e-07
YGL011C	YHL030W	6.31332e-07
YGL011C	YPL144W	6.31332e-07
YGL011C	YOL038W	6.31332e-07
YGL011C	YHR027C	6.31332e-07
YGL011C	YDL147W	6.31332e-07
YGL011C	YER068W	6.31332e-07
YGL011C	YER012W	6.31332e-07
YGL011C	YML092C	6.31332e-07
YGL011C	YIL075C	6.31332e-07
YGL011C	YFR004W	6.31332e-07
YGL011C	YOR362C	6.31332e-07
YGR158C	YCR035C	6.30886e-07
YGR158C	YGR095C	6.30886e-07
YGR158C	YOR076C	6.30886e-07
YGR158C	YDR280W	6.30886e-07
YGR158C	YHR069C	6.30886e-07
YGR158C	YNR024W	6.30886e-07
YGR158C	YDL111C	6.30886e-07
YGR158C	YNL232W	6.30886e-07
YGR158C	YGR195W	6.30886e-07
YGR158C	YOL021C	6.30886e-07
YGR158C	YOR001W	6.30886e-07
YMR078C	YJR068W	6.30557e-07
YMR078C	YJR046W	6.30557e-07
YMR078C	YML065W	6.30557e-07
YMR078C	YOL094C	6.30557e-07
YMR078C	YAL005C	6.30557e-07
YMR078C	YBL023C	6.30557e-07
YMR078C	YBR088C	6.30557e-07
YMR078C	YCL016C	6.30557e-07
YMR078C	YBR087W	6.30557e-07
YMR078C	YHR191C	6.30557e-07
YMR078C	YFR027W	6.30557e-07
YMR078C	YJL019W	6.30557e-07
YMR078C	YNL290W	6.30557e-07
YNR018W	YEL024W	6.29884e-07
YNR018W	YJL166W	6.29884e-07
YNR018W	Q0045	6.29884e-07
YNR018W	YGL191W	6.29884e-07
YNR018W	YCL057CA	6.29884e-07
YNR018W	YPR191W	6.29884e-07
YNR018W	Q0250	6.29884e-07
YNR018W	Q0275	6.29884e-07
YNR018W	YIL111W	6.29884e-07
YNR018W	YFR033C	6.29884e-07
YNR018W	YOR065W	6.29884e-07
YNR018W	YBL045C	6.29884e-07
YNR018W	YGL187C	6.29884e-07
YNR018W	YNL052W	6.29884e-07
SNR10	YPL081W	6.29500e-07
SNR10	YBR189W	6.29500e-07
SNR10	YHR089C	6.29500e-07
SNR10	YML026C	6.29500e-07
SNR10	YDL208W	6.29500e-07
SNR10	YDR450W	6.29500e-07
SNR10	YDL213C	6.29500e-07
YDR167W	YGR274C	6.29107e-07
YDR167W	YDR448W	6.29107e-07
YDR167W	YML015C	6.29107e-07
YDR167W	YDR176W	6.29107e-07
YDR167W	YMR223W	6.29107e-07
YDR167W	YGL112C	6.29107e-07
YDR167W	YGL158W	6.29107e-07
YDR167W	YPL254W	6.29107e-07
YDR167W	YMR236W	6.29107e-07
YDR167W	YMR005W	6.29107e-07
YDR167W	YML098W	6.29107e-07
YDR167W	YPL248C	6.29107e-07
YDR167W	YML114C	6.29107e-07
YDR167W	YER164W	6.29107e-07
YDR167W	YBR198C	6.29107e-07
YDR167W	YLR055C	6.29107e-07
YDR167W	YMR227C	6.29107e-07
YDR167W	YCR042C	6.29107e-07
YDR167W	YGR252W	6.29107e-07
YDR167W	YBR081C	6.29107e-07
YDR167W	YHR099W	6.29107e-07
YDR167W	YOL012C	6.29107e-07
YDR167W	YPL047W	6.29107e-07
YDR167W	YMR127C	6.29107e-07
YDR167W	YPL011C	6.29107e-07
YDR167W	YOL148C	6.29107e-07
YDR167W	YDR392W	6.29107e-07
YDR167W	YDR145W	6.29107e-07
YDR167W	YER148W	6.29107e-07
YDR167W	YDR216W	6.29107e-07
YDR201W	YDR130C	6.27845e-07
YDR201W	YDR356W	6.27845e-07
YDR201W	YKL138CA	6.27845e-07
YDR201W	YGR113W	6.27845e-07
YDR201W	YKR037C	6.27845e-07
YDR201W	YOL069W	6.27845e-07
YDR201W	YDR320CA	6.27845e-07
YDR201W	YKR083C	6.27845e-07
YDR201W	YGL061C	6.27845e-07
YDR201W	YDR016C	6.27845e-07
YDR201W	YKL052C	6.27845e-07
YPL015C	YNL031C	6.27714e-07
YPL015C	YLL002W	6.27714e-07
YPL015C	YGR010W	6.27714e-07
YPL015C	YHR074W	6.27714e-07
YPL015C	YBR010W	6.27714e-07
YPL015C	YLR328W	6.27714e-07
YER173W	YIL139C	6.27214e-07
YER173W	YOR217W	6.27214e-07
YER173W	YJR068W	6.27214e-07
YER173W	YDL154W	6.27214e-07
YER173W	YOL094C	6.27214e-07
YER173W	YPL178W	6.27214e-07
YER173W	YDL164C	6.27214e-07
YER173W	YNL290W	6.27214e-07
YER173W	YBR087W	6.27214e-07
YER173W	YDR510W	6.27214e-07
YER173W	YFR027W	6.27214e-07
YER173W	YHR079CA	6.27214e-07
YER173W	YJL019W	6.27214e-07
YER173W	YDR004W	6.27214e-07
YER173W	YPL194W	6.27214e-07
YBR289W	YNR023W	6.26512e-07
YBR289W	YDR224C	6.26512e-07
YBR289W	YBR009C	6.26512e-07
YBR289W	YNL030W	6.26512e-07
YBR289W	YGL158W	6.26512e-07
YBR289W	YFL049W	6.26512e-07
YBR289W	YGL120C	6.26512e-07
YBR289W	YNL206C	6.26512e-07
YBR289W	YOR290C	6.26512e-07
YBR289W	YEL009C	6.26512e-07
YBR289W	YOR038C	6.26512e-07
YBR289W	YJL176C	6.26512e-07
YBR289W	YNL031C	6.26512e-07
YBR289W	YKL109W	6.26512e-07
YBR289W	YMR033W	6.26512e-07
YBR289W	YDR073W	6.26512e-07
YBR289W	YBL008W	6.26512e-07
YBR289W	YMR043W	6.26512e-07
YBR289W	YHL025W	6.26512e-07
YBR289W	YOL051W	6.26512e-07
YBR289W	YBR010W	6.26512e-07
YBR289W	YPL129W	6.26512e-07
YBR289W	YPR034W	6.26512e-07
YBR289W	YER162C	6.26512e-07
YBR289W	YPL016W	6.26512e-07
YDR320CA	YIR010W	6.25942e-07
YDR320CA	YKL138CA	6.25942e-07
YDR320CA	YDR201W	6.25942e-07
YDR320CA	YOL069W	6.25942e-07
YDR320CA	YKR083C	6.25942e-07
YDR320CA	YGL061C	6.25942e-07
YDR320CA	YKL052C	6.25942e-07
YDR320CA	YDR016C	6.25942e-07
YDR320CA	YKR037C	6.25942e-07
YPL008W	YLL004W	6.25900e-07
YPL008W	YNL222W	6.25900e-07
YPL008W	YHR118C	6.25900e-07
YPL008W	YFR027W	6.25900e-07
YPL008W	YBR060C	6.25900e-07
YPL008W	YJR046W	6.25900e-07
YPL008W	YKL113C	6.25900e-07
YPL008W	YAL043C	6.25900e-07
YPL008W	YGR140W	6.25900e-07
YPL008W	YBL023C	6.25900e-07
YPL008W	YML065W	6.25900e-07
YHR066W	YKL172W	6.25294e-07
YHR066W	YMR049C	6.25294e-07
YHR066W	YBL092W	6.25294e-07
YHR066W	YKL009W	6.25294e-07
YHR066W	YER126C	6.25294e-07
YHR066W	YLR276C	6.25294e-07
YHR066W	YGL111W	6.25294e-07
YHR066W	YDR060W	6.25294e-07
YHR066W	YLR075W	6.25294e-07
YHR066W	YKL021C	6.25294e-07
YHR066W	YIL133C	6.25294e-07
YHR066W	YGL135W	6.25294e-07
YHR066W	YLR325C	6.25294e-07
YHR066W	YLR002C	6.25294e-07
YHR066W	YPL093W	6.25294e-07
YHR066W	YKL082C	6.25294e-07
YHR066W	YPR016C	6.25294e-07
YHR066W	YOR272W	6.25294e-07
YHR066W	YOR063W	6.25294e-07
YHR066W	YOL077C	6.25294e-07
YHR066W	YKL180W	6.25294e-07
YHR066W	YPL220W	6.25294e-07
YHR066W	YNL002C	6.25294e-07
YHR066W	YHR010W	6.25294e-07
YHR066W	YFL002C	6.25294e-07
YHR066W	YDL191W	6.25294e-07
YHR066W	YPL043W	6.25294e-07
YHR066W	YPL211W	6.25294e-07
YHR066W	YHR088W	6.25294e-07
YHR066W	YGR103W	6.25294e-07
YHR066W	YLL008W	6.25294e-07
YHR066W	YKR081C	6.25294e-07
YHR066W	YGL030W	6.25294e-07
YHR066W	YPL131W	6.25294e-07
YHR066W	YNL061W	6.25294e-07
YHR066W	YER002W	6.25294e-07
YHR066W	YMR290C	6.25294e-07
YHR066W	YLR009W	6.25294e-07
YHR066W	YKR063C	6.25294e-07
YHR066W	YPR143W	6.25294e-07
YHR066W	YDR087C	6.25294e-07
YHR066W	YAL025C	6.25294e-07
YKL057C	YLL039C	6.25200e-07
YKL057C	YMR047C	6.25200e-07
YKL057C	YJL092W	6.25200e-07
YKL057C	YGL172W	6.25200e-07
YKL057C	YJL061W	6.25200e-07
YKL057C	YOR098C	6.25200e-07
YKL057C	YKL068W	6.25200e-07
YKL057C	YLR208W	6.25200e-07
YKL057C	YGL100W	6.25200e-07
YKL057C	YFR002W	6.25200e-07
YKL057C	YKR082W	6.25200e-07
YKL057C	YER105C	6.25200e-07
YKL057C	YML103C	6.25200e-07
YKL057C	YMR153W	6.25200e-07
YKL057C	YDL116W	6.25200e-07
YKL057C	YGL092W	6.25200e-07
YKL057C	YDL207W	6.25200e-07
YKL057C	YJR042W	6.25200e-07
YJR121W	YKL016C	6.25097e-07
YJR121W	Q0085	6.25097e-07
YJR121W	YLR295C	6.25097e-07
YJR121W	Q0080	6.25097e-07
YJR121W	YPL271W	6.25097e-07
YJR121W	YDR377W	6.25097e-07
YJR121W	YBL099W	6.25097e-07
YJR121W	Q0250	6.25097e-07
YJR121W	YDR179C	6.25097e-07
YJR121W	YBR039W	6.25097e-07
YJR121W	YML081CA	6.25097e-07
YJR121W	YPL078C	6.25097e-07
YJR121W	YNL131W	6.25097e-07
YJR121W	YDR298C	6.25097e-07
YJR121W	YNL315C	6.25097e-07
YJR121W	YDL004W	6.25097e-07
YJR121W	YDL181W	6.25097e-07
YJR121W	Q0275	6.25097e-07
Repressed_R.....s......_pde2_Repressed_Amplified	YIL084C	6.24967e-07
Repressed_R.....s......_pde2_Repressed_Amplified	YPR156C	6.24967e-07
Repressed_R.....s......_pde2_Repressed_Amplified	YER155C	6.24967e-07
Repressed_R.....s......_pde2_Repressed_Amplified	YOL059W	6.24967e-07
Repressed_R.....s......_pde2_Repressed_Amplified	YLR138W	6.24967e-07
Repressed_R.....s......_pde2_Repressed_Amplified	YIL095W	6.24967e-07
Repressed_R.....s......_pde2_Repressed_Amplified	YPL019C	6.24967e-07
Repressed_.....tP....._cdc14_Repressed_Amplified	YJL176C	6.24854e-07
Repressed_.....tP....._cdc14_Repressed_Amplified	YBR028C	6.24854e-07
Repressed_.....tP....._cdc14_Repressed_Amplified	YPR041W	6.24854e-07
Repressed_.....tP....._cdc14_Repressed_Amplified	YHR082C	6.24854e-07
YOR297C	YDL217C	6.24751e-07
YOR297C	YHR005CA	6.24751e-07
YOR297C	YBR091C	6.24751e-07
YOR297C	YJL054W	6.24751e-07
YOR297C	YEL020WA	6.24751e-07
YOR297C	YLR348C	6.24751e-07
YOR297C	YKL141W	6.24751e-07
YMR077C	YLR417W	6.24672e-07
YMR077C	YJR102C	6.24672e-07
YMR077C	YAL047C	6.24672e-07
YMR077C	YPR173C	6.24672e-07
YMR077C	YKL002W	6.24672e-07
YMR077C	YLR025W	6.24672e-07
YMR077C	YLR119W	6.24672e-07
YMR077C	YKL041W	6.24672e-07
YMR077C	YPL002C	6.24672e-07
YMR077C	YPL065W	6.24672e-07
YML092C	YGR135W	6.23973e-07
YML092C	YDL147W	6.23973e-07
YML092C	YCR076C	6.23973e-07
YML092C	YLR079W	6.23973e-07
YML092C	YFR052W	6.23973e-07
YML092C	YPL144W	6.23973e-07
YML092C	YPR103W	6.23973e-07
YML092C	YHR027C	6.23973e-07
YML092C	YLR021W	6.23973e-07
YML092C	YOR117W	6.23973e-07
YML092C	YER068W	6.23973e-07
YML092C	YOR261C	6.23973e-07
YML092C	YKL145W	6.23973e-07
YML092C	YBR173C	6.23973e-07
YML092C	YDL097C	6.23973e-07
YML092C	YOR157C	6.23973e-07
YML092C	YER012W	6.23973e-07
YML092C	YHL030W	6.23973e-07
YML092C	YGL011C	6.23973e-07
YML092C	YGL172W	6.23973e-07
YML092C	YHR200W	6.23973e-07
YML092C	YFR004W	6.23973e-07
YML092C	YOR362C	6.23973e-07
YKL082C	YKL172W	6.23423e-07
YKL082C	YOL041C	6.23423e-07
YKL082C	YMR143W	6.23423e-07
YKL082C	YHR066W	6.23423e-07
YKL082C	YLR276C	6.23423e-07
YKL082C	YGL111W	6.23423e-07
YKL082C	YPL141C	6.23423e-07
YKL082C	YOL077C	6.23423e-07
YKL082C	YKL021C	6.23423e-07
YKL082C	YOR233W	6.23423e-07
YKL082C	YNL255C	6.23423e-07
YKL082C	YKL099C	6.23423e-07
YKL082C	YGL120C	6.23423e-07
YKL082C	YIL019W	6.23423e-07
YKL082C	YFR001W	6.23423e-07
YKL082C	YDR087C	6.23423e-07
YKL082C	YDL083C	6.23423e-07
YGR241C	Induced_.....tP....._pde2_Induced_Defective	6.23381e-07
YGR241C	Induced_.....s..S..._No_Phenotype_Exists	6.23381e-07
YGR241C	Induced_..K..s......_No_Phenotype_Exists	6.23381e-07
YGR241C	YBL047C	6.23381e-07
YGR241C	YGL181W	6.23381e-07
YGR241C	YIL095W	6.23381e-07
YGR241C	Induced_..S..s......_No_Phenotype_Exists	6.23381e-07
YGR241C	Repressed_R.R..s......_pde2_Repressed_Amplified	6.23381e-07
YGR241C	YNL084C	6.23381e-07
YGR241C	YIR006C	6.23381e-07
YGR241C	YNL020C	6.23381e-07
YGR241C	YGR167W	6.23381e-07
YGR241C	YGL206C	6.23381e-07
YLR148W	YMR197C	6.22659e-07
YLR148W	YLR396C	6.22659e-07
YLR148W	YMR231W	6.22659e-07
YLR148W	YOL018C	6.22659e-07
YLR148W	YML001W	6.22659e-07
YLR148W	YDR080W	6.22659e-07
YLR148W	YDR495C	6.22659e-07
YLR148W	YPL195W	6.22659e-07
YLR148W	YGL212W	6.22659e-07
YLR148W	YAL002W	6.22659e-07
YLR148W	YPL045W	6.22659e-07
YLR148W	YKR014C	6.22659e-07
YLR148W	YDL077C	6.22659e-07
YLR148W	YGL124C	6.22659e-07
YLR148W	YDR323C	6.22659e-07
YLR148W	YOR106W	6.22659e-07
YPR046W	YIR010W	6.22005e-07
YPR046W	YAL034WA	6.22005e-07
YPR046W	YBR107C	6.22005e-07
YPR046W	YLR381W	6.22005e-07
YPR046W	YDR318W	6.22005e-07
YPR046W	YPL233W	6.22005e-07
YPR046W	YJR112W	6.22005e-07
YPR046W	YPL018W	6.22005e-07
YPR046W	YDR254W	6.22005e-07
YPR046W	YGR179C	6.22005e-07
YPR046W	YDR383C	6.22005e-07
YPR046W	YBR211C	6.22005e-07
YPR046W	YJR135C	6.22005e-07
YPR046W	YDR374WA	6.22005e-07
YPR046W	YGL060W	6.22005e-07
YPR046W	YLR315W	6.22005e-07
YPR046W	YGR113W	6.22005e-07
YPR046W	YDL160CA	6.22005e-07
YPR046W	YFR046C	6.22005e-07
YMR236W	YGR274C	6.20956e-07
YMR236W	YOL148C	6.20956e-07
YMR236W	YDR167W	6.20956e-07
YMR236W	YGL066W	6.20956e-07
YMR236W	YML015C	6.20956e-07
YMR236W	YDR176W	6.20956e-07
YMR236W	YDR448W	6.20956e-07
YMR236W	YGL112C	6.20956e-07
YMR236W	YPL254W	6.20956e-07
YMR236W	YMR005W	6.20956e-07
YMR236W	YBR081C	6.20956e-07
YMR236W	YDR145W	6.20956e-07
YMR236W	YEL009C	6.20956e-07
YMR236W	YPL082C	6.20956e-07
YMR236W	YER164W	6.20956e-07
YMR236W	YBR198C	6.20956e-07
YMR236W	YLR055C	6.20956e-07
YMR236W	YGR252W	6.20956e-07
YMR236W	YNL255C	6.20956e-07
YMR236W	YNL031C	6.20956e-07
YMR236W	YHR099W	6.20956e-07
YMR236W	YOL012C	6.20956e-07
YMR236W	YPL047W	6.20956e-07
YMR236W	YMR223W	6.20956e-07
YMR236W	YOL051W	6.20956e-07
YMR236W	YDR392W	6.20956e-07
YMR236W	YBR072W	6.20956e-07
YMR236W	YER148W	6.20956e-07
YMR236W	YBR010W	6.20956e-07
YER026C	CX42	6.20905e-07
YER026C	YCL004W	6.20905e-07
YER026C	YBR029C	6.20905e-07
YER026C	YNL169C	6.20905e-07
YER026C	CYC46	6.20905e-07
YER026C	YBR263W	6.20905e-07
YER107C	YMR047C	6.20692e-07
YER107C	YPR119W	6.20692e-07
YER107C	YBL079W	6.20692e-07
YER107C	YJL039C	6.20692e-07
YER107C	YJL061W	6.20692e-07
YER107C	YFR002W	6.20692e-07
YER107C	YDL155W	6.20692e-07
YER107C	YDR192C	6.20692e-07
YER107C	YDL088C	6.20692e-07
YER107C	YGL122C	6.20692e-07
YER107C	YEL024W	6.20692e-07
YER107C	YER105C	6.20692e-07
YER107C	YIL115C	6.20692e-07
YER107C	YMR129W	6.20692e-07
YER107C	YDL116W	6.20692e-07
YER107C	YNL189W	6.20692e-07
YER107C	YJL041W	6.20692e-07
YER107C	YDL207W	6.20692e-07
YER107C	YML103C	6.20692e-07
YOR110W	TYGUAJ2	6.17855e-07
YOR110W	TLCAAG2	6.17855e-07
YOR110W	YGR047C	6.17855e-07
YOR110W	YBR123C	6.17855e-07
YOR110W	TLUAAJ	6.17855e-07
YOR110W	TLCAAA	6.17855e-07
YOR110W	TLCAAC	6.17855e-07
YOR110W	YAL001C	6.17855e-07
YOR071C	YOR153W	6.16960e-07
YOR071C	YPL258C	6.16960e-07
YOR071C	YPR121W	6.16960e-07
YOR071C	YPL214C	6.16960e-07
YOR071C	YOL055C	6.16960e-07
YOR071C	YOR143C	6.16960e-07
SNR37	YDR224C	6.15179e-07
SNR37	YBR189W	6.15179e-07
SNR37	YHR089C	6.15179e-07
SNR37	YNL030W	6.15179e-07
SNR37	YML026C	6.15179e-07
SNR37	YDL208W	6.15179e-07
SNR37	YPL081W	6.15179e-07
SNR37	YBL002W	6.15179e-07
YBL079W	YMR047C	6.14684e-07
YBL079W	YDL088C	6.14684e-07
YBL079W	YMR153W	6.14684e-07
YBL079W	YER107C	6.14684e-07
YBL079W	YKL068W	6.14684e-07
YBL079W	YGL100W	6.14684e-07
YBL079W	YDR458C	6.14684e-07
YBL079W	YML031W	6.14684e-07
YBL079W	YGR052W	6.14684e-07
YBL079W	YHR135C	6.14684e-07
YBL079W	YDR192C	6.14684e-07
YBL079W	YDL116W	6.14684e-07
YBL079W	YGL092W	6.14684e-07
YBL079W	YDL207W	6.14684e-07
YBL079W	YLR018C	6.14684e-07
YBL079W	YPR080W	6.14684e-07
YBL079W	YLL039C	6.14684e-07
YBL079W	YOR098C	6.14684e-07
YBL079W	YGR128C	6.14684e-07
YBL079W	YJL061W	6.14684e-07
YBL079W	YFR002W	6.14684e-07
YBL079W	YGL172W	6.14684e-07
YBL079W	YML034W	6.14684e-07
YBL079W	YMR129W	6.14684e-07
YDR495C	YLR396C	6.13313e-07
YDR495C	YPL045W	6.13313e-07
YDR495C	YOR089C	6.13313e-07
YDR495C	YMR231W	6.13313e-07
YDR495C	YDL077C	6.13313e-07
YDR495C	YLR148W	6.13313e-07
YDR495C	YAL002W	6.13313e-07
YDR495C	YML001W	6.13313e-07
YDR495C	YDR080W	6.13313e-07
YDR495C	YKR014C	6.13313e-07
YDR016C	YIL144W	6.09954e-07
YDR016C	YIR010W	6.09954e-07
YDR016C	YKL138CA	6.09954e-07
YDR016C	YGR113W	6.09954e-07
YDR016C	YKR037C	6.09954e-07
YDR016C	YDR201W	6.09954e-07
YDR016C	YDR320CA	6.09954e-07
YDR016C	YKR083C	6.09954e-07
YDR016C	YGL061C	6.09954e-07
YDR016C	YBR233WA	6.09954e-07
YDR016C	YKL052C	6.09954e-07
Q0130	YOL027C	6.08216e-07
Q0130	YKL016C	6.08216e-07
Q0130	YLR203C	6.08216e-07
Q0130	Q0085	6.08216e-07
Q0130	YPL078C	6.08216e-07
Q0130	YLR393W	6.08216e-07
Q0130	YER154W	6.08216e-07
Q0130	YJR045C	6.08216e-07
Q0130	YBL099W	6.08216e-07
YEL019C	YOL034W	6.08047e-07
YEL019C	YLR383W	6.08047e-07
YEL019C	YGL241W	6.08047e-07
YEL019C	YMR284W	6.08047e-07
YEL019C	YHR154W	6.08047e-07
YBL018C	YNL282W	6.07195e-07
YBL018C	YIR015W	6.07195e-07
YBL018C	YNL221C	6.07195e-07
YBL018C	YHR062C	6.07195e-07
YBL018C	YAL033W	6.07195e-07
YBL018C	YBR257W	6.07195e-07
YAL001C	YGR047C	6.06812e-07
YAL001C	TLUAAJ	6.06812e-07
YAL001C	TLCAAG2	6.06812e-07
YAL001C	YMR039C	6.06812e-07
YAL001C	TYGUAJ2	6.06812e-07
YAL001C	YOR110W	6.06812e-07
YAL001C	YBR123C	6.06812e-07
YAL001C	TLCAAA	6.06812e-07
YAL001C	YDR362C	6.06812e-07
