sif_style	Annotation	count	etype	matchType	filenames
YGL120C (u) YMR049C		1.0	ppi		phospho_v4_bgnet_fix
YMR049C (u) YGL120C		1.0	ppi		phospho_v4_bgnet_fix
YPL031C (d) YMR250W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YGR092W (u) YNR046W		1.0	ppi		phospho_v4_bgnet_fix
YNR046W (u) YGR092W		1.0	ppi		phospho_v4_bgnet_fix
YDR088C (u) YLR117C		1.0	ppi		phospho_v4_bgnet_fix
YLR117C (u) YDR088C		1.0	ppi		phospho_v4_bgnet_fix
YDR407C (u) YML077W		1.0	ppi		phospho_v4_bgnet_fix
YML077W (u) YDR407C		1.0	ppi		phospho_v4_bgnet_fix
YNL154C (d) YMR285C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YLR313C (u) YPL140C		1.0	ppi		phospho_v4_bgnet_fix
YPL140C (u) YLR313C		1.0	ppi		phospho_v4_bgnet_fix
YBR160W (d) YLR307W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YOR094W (u) YOR216C		1.0	ppi		phospho_v4_bgnet_fix
YOR216C (u) YOR094W		1.0	ppi		phospho_v4_bgnet_fix
YBR088C (u) YHR031C		1.0	ppi		phospho_v4_bgnet_fix
YHR031C (u) YBR088C		1.0	ppi		phospho_v4_bgnet_fix
YIL009CA (u) YLR233C		1.0	ppi		phospho_v4_bgnet_fix
YLR233C (u) YIL009CA		1.0	ppi		phospho_v4_bgnet_fix
YBL030C (u) YJL104W		1.0	ppi		phospho_v4_bgnet_fix
YJL104W (u) YBL030C		1.0	ppi		phospho_v4_bgnet_fix
YCL024W (u) YFR028C		1.0	ppi		phospho_v4_bgnet_fix
YFR028C (u) YCL024W		1.0	ppi		phospho_v4_bgnet_fix
YBR160W (d) YKL043W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YNL288W (u) YNR052C		1.0	ppi		phospho_v4_bgnet_fix
YNR052C (u) YNL288W		1.0	ppi		phospho_v4_bgnet_fix
YCL024W (u) YKR048C		1.0	ppi		phospho_v4_bgnet_fix
YKR048C (u) YCL024W		1.0	ppi		phospho_v4_bgnet_fix
CDC14IA4 (d) YDR310C		1.0		Constituent	NaCl_module_edges
YPR025C (d) YDL140C		1.0	kinase_substrate		phospho_v4_bgnet_fix
NPI61 (d) YIL038C		1.0		Constituent	NaCl_module_edges
YBR200W (d) HOG1RD35	Yes	1.0		Shared_Interaction	NaCl_module_edges
YHR135C (d) YML045WA		1.0	kinase_substrate		phospho_v4_bgnet_fix
YCR086W (u) YOR281C		1.0	ppi		phospho_v4_bgnet_fix
YOR281C (u) YCR086W		1.0	ppi		phospho_v4_bgnet_fix
YBL023C (u) YJL072C		1.0	ppi		phospho_v4_bgnet_fix
YJL072C (u) YBL023C		1.0	ppi		phospho_v4_bgnet_fix
YIL133C (u) YNL255C		1.0	ppi		phospho_v4_bgnet_fix
YNL255C (u) YIL133C		1.0	ppi		phospho_v4_bgnet_fix
YHR129C (u) YLL049W		1.0	ppi		phospho_v4_bgnet_fix
YLL049W (u) YHR129C		1.0	ppi		phospho_v4_bgnet_fix
YKR008W (u) YMR224C		1.0	ppi		phospho_v4_bgnet_fix
YMR224C (u) YKR008W		1.0	ppi		phospho_v4_bgnet_fix
YBR111WA (u) YGL066W		1.0	ppi		phospho_v4_bgnet_fix
YGL066W (u) YBR111WA		1.0	ppi		phospho_v4_bgnet_fix
YDR359C (u) YGR208W		1.0	ppi		phospho_v4_bgnet_fix
YGR208W (u) YDR359C		1.0	ppi		phospho_v4_bgnet_fix
YGL019W (u) YKL112W		1.0	ppi		phospho_v4_bgnet_fix
YKL112W (u) YGL019W		1.0	ppi		phospho_v4_bgnet_fix
YDR301W (u) YOL145C		1.0	ppi		phospho_v4_bgnet_fix
YOL145C (u) YDR301W		1.0	ppi		phospho_v4_bgnet_fix
YGL240W (u) YLR102C		1.0	ppi		phospho_v4_bgnet_fix
YLR102C (u) YGL240W		1.0	ppi		phospho_v4_bgnet_fix
YKL145W (u) YPL094C		1.0	ppi		phospho_v4_bgnet_fix
YPL094C (u) YKL145W		1.0	ppi		phospho_v4_bgnet_fix
YFR024CA (u) YHR082C		1.0	ppi		phospho_v4_bgnet_fix
YHR082C (u) YFR024CA		1.0	ppi		phospho_v4_bgnet_fix
YPL153C (d) YDR052C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YFR014C (u) YML022W		1.0	ppi		phospho_v4_bgnet_fix
YML022W (u) YFR014C		1.0	ppi		phospho_v4_bgnet_fix
YHR205W (d) YER088C		1.0			phospho_v4_bgnet_fix
YJL095W (d) YDR134C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YGR129W (u) YKR022C		1.0	ppi		phospho_v4_bgnet_fix
YKR022C (u) YGR129W		1.0	ppi		phospho_v4_bgnet_fix
YBR017C (u) YMR047C		1.0	ppi		phospho_v4_bgnet_fix
YMR047C (u) YBR017C		1.0	ppi		phospho_v4_bgnet_fix
YBL072C (u) YCL059C		1.0	ppi		phospho_v4_bgnet_fix
YCL059C (u) YBL072C		1.0	ppi		phospho_v4_bgnet_fix
YCL005WA (u) YOR270C		1.0	ppi		phospho_v4_bgnet_fix
YOR270C (u) YCL005WA		1.0	ppi		phospho_v4_bgnet_fix
YLR043C (u) YLR109W		1.0	ppi		phospho_v4_bgnet_fix
YLR109W (u) YLR043C		1.0	ppi		phospho_v4_bgnet_fix
NPR70 (d) YER123W	Kinase	1.0		Constituent	NaCl_module_edges
YJR063W (u) YMR239C		1.0	ppi		phospho_v4_bgnet_fix
YMR239C (u) YJR063W		1.0	ppi		phospho_v4_bgnet_fix
YLR303W (u) YLR377C		1.0	ppi		phospho_v4_bgnet_fix
YLR377C (u) YLR303W		1.0	ppi		phospho_v4_bgnet_fix
YGR083C (u) YPL237W		1.0	ppi		phospho_v4_bgnet_fix
YPL237W (u) YGR083C		1.0	ppi		phospho_v4_bgnet_fix
YBR135W (u) YPR120C		1.0	ppi		phospho_v4_bgnet_fix
YPR120C (u) YBR135W		1.0	ppi		phospho_v4_bgnet_fix
YLR229C (u) YMR232W		1.0	ppi		phospho_v4_bgnet_fix
YMR232W (u) YLR229C		1.0	ppi		phospho_v4_bgnet_fix
YGL120C (u) YLR147C		1.0	ppi		phospho_v4_bgnet_fix
YLR147C (u) YGL120C		1.0	ppi		phospho_v4_bgnet_fix
CDC14ID7 (d) YHR158C		1.0		Constituent	NaCl_module_edges
YDR155C (u) YMR263W		1.0	ppi		phospho_v4_bgnet_fix
YMR263W (u) YDR155C		1.0	ppi		phospho_v4_bgnet_fix
YLR332W (u) YOL109W		1.0	ppi		phospho_v4_bgnet_fix
YOL109W (u) YLR332W		1.0	ppi		phospho_v4_bgnet_fix
YKL166C (d) YHR182W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YBR160W (d) YDR146C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YOL123W (u) YPR072W		1.0	ppi		phospho_v4_bgnet_fix
YPR072W (u) YOL123W		1.0	ppi		phospho_v4_bgnet_fix
YLR207W (u) YML029W		1.0	ppi		phospho_v4_bgnet_fix
YML029W (u) YLR207W		1.0	ppi		phospho_v4_bgnet_fix
YML013W (u) YOR245C		1.0	ppi		phospho_v4_bgnet_fix
YOR245C (u) YML013W		1.0	ppi		phospho_v4_bgnet_fix
YBR298C (d) YJL216C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YKR048C (u) YLL002W		1.0	ppi		phospho_v4_bgnet_fix
YLL002W (u) YKR048C		1.0	ppi		phospho_v4_bgnet_fix
YHR135C (d) YBL032W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YNL307C (d) YER122C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YOR233W (d) YBR109C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YNL002C (u) YPL093W		1.0	ppi		phospho_v4_bgnet_fix
YPL093W (u) YNL002C		1.0	ppi		phospho_v4_bgnet_fix
YIL162W (d) YJL214W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YBR009C (u) YMR091C		1.0	ppi		phospho_v4_bgnet_fix
YMR091C (u) YBR009C		1.0	ppi		phospho_v4_bgnet_fix
YKL166C (d) YOL121C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YKL171W (d) YKR097W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YHR135C (d) YOL078W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YPL031C (d) YOL001W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YGL127C (u) YGR104C		1.0	ppi		phospho_v4_bgnet_fix
YGR104C (u) YGL127C		1.0	ppi		phospho_v4_bgnet_fix
NPR73 (d) YCR023C		1.0		Constituent	NaCl_module_edges
YDR013W (u) YGL201C		1.0	ppi		phospho_v4_bgnet_fix
YGL201C (u) YDR013W		1.0	ppi		phospho_v4_bgnet_fix
YJL092W (u) YMR201C		1.0	ppi		phospho_v4_bgnet_fix
YMR201C (u) YJL092W		1.0	ppi		phospho_v4_bgnet_fix
YBR017C (u) YOL123W		1.0	ppi		phospho_v4_bgnet_fix
YOL123W (u) YBR017C		1.0	ppi		phospho_v4_bgnet_fix
YKR016W (u) YNL055C		1.0	ppi		phospho_v4_bgnet_fix
YNL055C (u) YKR016W		1.0	ppi		phospho_v4_bgnet_fix
YDR097C (u) YLL006W		1.0	ppi		phospho_v4_bgnet_fix
YLL006W (u) YDR097C		1.0	ppi		phospho_v4_bgnet_fix
YJR093C (u) YKR002W		1.0	ppi		phospho_v4_bgnet_fix
YKR002W (u) YJR093C		1.0	ppi		phospho_v4_bgnet_fix
YNL307C (d) YDL186W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YBL078C (u) YLR093C		1.0	ppi		phospho_v4_bgnet_fix
YLR093C (u) YBL078C		1.0	ppi		phospho_v4_bgnet_fix
YER007W (u) YHR027C		1.0	ppi		phospho_v4_bgnet_fix
YHR027C (u) YER007W		1.0	ppi		phospho_v4_bgnet_fix
YLR113W (d) NPR66	Kinase|Yes	1.0		motif_match	NaCl_module_edges
YOL016C (d) YGR159C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YER133W (u) YNL222W		1.0	ppi		phospho_v4_bgnet_fix
YNL222W (u) YER133W		1.0	ppi		phospho_v4_bgnet_fix
NPR69 (d) YDR507C	Kinase	1.0		Constituent	NaCl_module_edges
YGL234W (u) YPR121W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YPR121W (u) YGL234W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YPR119W (d) YBR160W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDR045C (u) YJL011C		1.0	ppi		phospho_v4_bgnet_fix
YJL011C (u) YDR045C		1.0	ppi		phospho_v4_bgnet_fix
YKL203C (d) NPR70	Kinase|Yes	1.0		unknown_recognition_motif	NaCl_module_edges
YPL078C (u) YPR020W		1.0	ppi		phospho_v4_bgnet_fix
YPR020W (u) YPL078C		1.0	ppi		phospho_v4_bgnet_fix
YBR245C (u) YFR013W		1.0	ppi		phospho_v4_bgnet_fix
YFR013W (u) YBR245C		1.0	ppi		phospho_v4_bgnet_fix
YPL031C (d) YMR004W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YKL171W (d) YPL177C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDR079CA (u) YKR062W		1.0	ppi		phospho_v4_bgnet_fix
YKR062W (u) YDR079CA		1.0	ppi		phospho_v4_bgnet_fix
YMR091C (u) YNL031C		1.0	ppi		phospho_v4_bgnet_fix
YNL031C (u) YMR091C		1.0	ppi		phospho_v4_bgnet_fix
YIL095W (d) YHR056C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDR333C (u) YLR061W		1.0	ppi		phospho_v4_bgnet_fix
YLR061W (u) YDR333C		1.0	ppi		phospho_v4_bgnet_fix
YFR014C (u) YGL210W		1.0	ppi		phospho_v4_bgnet_fix
YGL210W (u) YFR014C		1.0	ppi		phospho_v4_bgnet_fix
YDR507C (u) YLL054C		1.0	ppi		phospho_v4_bgnet_fix
YLL054C (u) YDR507C		1.0	ppi		phospho_v4_bgnet_fix
YDR195W (u) YKR002W		1.0	ppi		phospho_v4_bgnet_fix
YKR002W (u) YDR195W		1.0	ppi		phospho_v4_bgnet_fix
YKL172W (u) YLR196W		1.0	ppi		phospho_v4_bgnet_fix
YLR196W (u) YKL172W		1.0	ppi		phospho_v4_bgnet_fix
YGL059W (d) YBR142W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDL159W (u) YPL201C		1.0	ppi		phospho_v4_bgnet_fix
YPL201C (u) YDL159W		1.0	ppi		phospho_v4_bgnet_fix
YKL014C (u) YMR049C		1.0	ppi		phospho_v4_bgnet_fix
YMR049C (u) YKL014C		1.0	ppi		phospho_v4_bgnet_fix
YLR007W (u) YOL034W		1.0	ppi		phospho_v4_bgnet_fix
YOL034W (u) YLR007W		1.0	ppi		phospho_v4_bgnet_fix
YKL171W (d) YIL096C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YFR033C (u) YNR018W		1.0	ppi		phospho_v4_bgnet_fix
YNR018W (u) YFR033C		1.0	ppi		phospho_v4_bgnet_fix
YHR127W (u) YMR047C		1.0	ppi		phospho_v4_bgnet_fix
YMR047C (u) YHR127W		1.0	ppi		phospho_v4_bgnet_fix
YDL025C (d) CDC14RD20	Kinase|Yes	1.0		motif_match	NaCl_module_edges
YBR205W (u) YER110C		1.0	ppi		phospho_v4_bgnet_fix
YER110C (u) YBR205W		1.0	ppi		phospho_v4_bgnet_fix
YHR135C (d) YPR137CA		1.0	kinase_substrate		phospho_v4_bgnet_fix
YER126C (u) YGR103W		1.0	ppi		phospho_v4_bgnet_fix
YGR103W (u) YER126C		1.0	ppi		phospho_v4_bgnet_fix
YLR438CA (u) YOL139C		1.0	ppi		phospho_v4_bgnet_fix
YOL139C (u) YLR438CA		1.0	ppi		phospho_v4_bgnet_fix
YBR009C (u) YEL056W		1.0	ppi		phospho_v4_bgnet_fix
YEL056W (u) YBR009C		1.0	ppi		phospho_v4_bgnet_fix
YLR248W (d) YDL128W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YHR143WA (u) YKL025C		1.0	ppi		phospho_v4_bgnet_fix
YKL025C (u) YHR143WA		1.0	ppi		phospho_v4_bgnet_fix
YDL126C (u) YDR330W		1.0	ppi		phospho_v4_bgnet_fix
YDR330W (u) YDL126C		1.0	ppi		phospho_v4_bgnet_fix
YDR477W (d) YDL051W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YBR018C (u) YKL035W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YKL035W (u) YBR018C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YBR193C (u) YPR070W		1.0	ppi		phospho_v4_bgnet_fix
YPR070W (u) YBR193C		1.0	ppi		phospho_v4_bgnet_fix
YGR270W (u) YNL031C		1.0	ppi		phospho_v4_bgnet_fix
YNL031C (u) YGR270W		1.0	ppi		phospho_v4_bgnet_fix
YGL240W (d) YDR113C		1.0	ubiquitination		phospho_v4_bgnet_fix
YDR122W (u) YNL161W		1.0	ppi		phospho_v4_bgnet_fix
YNL161W (u) YDR122W		1.0	ppi		phospho_v4_bgnet_fix
YDR224C (u) YMR308C		1.0	ppi		phospho_v4_bgnet_fix
YMR308C (u) YDR224C		1.0	ppi		phospho_v4_bgnet_fix
YCL014W (u) YCR002C		1.0	ppi		phospho_v4_bgnet_fix
YCR002C (u) YCL014W		1.0	ppi		phospho_v4_bgnet_fix
YOL113W (d) YML037C		1.0	kinase_substrate		phospho_v4_bgnet_fix
CX45 (u) YKL001C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YKL001C (u) CX45		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YDL126C (u) YDL190C		1.0	ppi		phospho_v4_bgnet_fix
YDL190C (u) YDL126C		1.0	ppi		phospho_v4_bgnet_fix
YGR282C (d) YDR536W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YGL019W (u) YGR068C		1.0	ppi		phospho_v4_bgnet_fix
YGR068C (u) YGL019W		1.0	ppi		phospho_v4_bgnet_fix
YKL166C (d) YLR043C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YNL255C (u) YOL121C		1.0	ppi		phospho_v4_bgnet_fix
YOL121C (u) YNL255C		1.0	ppi		phospho_v4_bgnet_fix
YAR002W (u) YLR347C		1.0	ppi		phospho_v4_bgnet_fix
YLR347C (u) YAR002W		1.0	ppi		phospho_v4_bgnet_fix
YFL026W (u) YOR212W		1.0	ppi		phospho_v4_bgnet_fix
YOR212W (u) YFL026W		1.0	ppi		phospho_v4_bgnet_fix
YGR092W (d) YJL076W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDR329C (u) YMR204C		1.0	ppi		phospho_v4_bgnet_fix
YMR204C (u) YDR329C		1.0	ppi		phospho_v4_bgnet_fix
YNL020C (u) YNL272C		1.0	ppi		phospho_v4_bgnet_fix
YNL272C (u) YNL020C		1.0	ppi		phospho_v4_bgnet_fix
CX1 (u) YPR184W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YPR184W (u) CX1		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YFR027W (d) YJL074C		1.0	acetylation		phospho_v4_bgnet_fix
YLR313C (u) YLR319C		1.0	ppi		phospho_v4_bgnet_fix
YLR319C (u) YLR313C		1.0	ppi		phospho_v4_bgnet_fix
YBR225W (u) YPL204W		1.0	ppi		phospho_v4_bgnet_fix
YPL204W (u) YBR225W		1.0	ppi		phospho_v4_bgnet_fix
YGL035C (u) YPR075C		1.0	ppi		phospho_v4_bgnet_fix
YPR075C (u) YGL035C		1.0	ppi		phospho_v4_bgnet_fix
YGR280C (u) YLR318W		1.0	ppi		phospho_v4_bgnet_fix
YLR318W (u) YGR280C		1.0	ppi		phospho_v4_bgnet_fix
YOR094W (u) YOR129C		1.0	ppi		phospho_v4_bgnet_fix
YOR129C (u) YOR094W		1.0	ppi		phospho_v4_bgnet_fix
YBL064C (u) YKL167C		1.0	ppi		phospho_v4_bgnet_fix
YKL167C (u) YBL064C		1.0	ppi		phospho_v4_bgnet_fix
YGR156W (u) YKL018W		1.0	ppi		phospho_v4_bgnet_fix
YKL018W (u) YGR156W		1.0	ppi		phospho_v4_bgnet_fix
YDL108W (d) YBR024W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YLL057C (d) YPL092W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YCR084C (u) YKL043W		1.0	ppi		phospho_v4_bgnet_fix
YKL043W (u) YCR084C		1.0	ppi		phospho_v4_bgnet_fix
YDR374WA (u) YPR046W		1.0	ppi		phospho_v4_bgnet_fix
YPR046W (u) YDR374WA		1.0	ppi		phospho_v4_bgnet_fix
YLL039C (u) YML097C		1.0	ppi		phospho_v4_bgnet_fix
YML097C (u) YLL039C		1.0	ppi		phospho_v4_bgnet_fix
YNL192W (u) YPL204W		1.0	ppi		phospho_v4_bgnet_fix
YPL204W (u) YNL192W		1.0	ppi		phospho_v4_bgnet_fix
YBL003C (u) YDR224C		1.0	ppi		phospho_v4_bgnet_fix
YDR224C (u) YBL003C		1.0	ppi		phospho_v4_bgnet_fix
YDR164C (u) YNL272C		1.0	ppi		phospho_v4_bgnet_fix
YNL272C (u) YDR164C		1.0	ppi		phospho_v4_bgnet_fix
YDR429C (u) YMR309C		1.0	ppi		phospho_v4_bgnet_fix
YMR309C (u) YDR429C		1.0	ppi		phospho_v4_bgnet_fix
YGR056W (u) YLR357W		1.0	ppi		phospho_v4_bgnet_fix
YLR357W (u) YGR056W		1.0	ppi		phospho_v4_bgnet_fix
YHR066W (u) YPR016C		1.0	ppi		phospho_v4_bgnet_fix
YPR016C (u) YHR066W		1.0	ppi		phospho_v4_bgnet_fix
YLR337C (u) YMR109W		1.0	ppi		phospho_v4_bgnet_fix
YMR109W (u) YLR337C		1.0	ppi		phospho_v4_bgnet_fix
YNL093W (u) YOR370C		1.0	ppi		phospho_v4_bgnet_fix
YOR370C (u) YNL093W		1.0	ppi		phospho_v4_bgnet_fix
YGL135W (u) YLR340W		1.0	ppi		phospho_v4_bgnet_fix
YLR340W (u) YGL135W		1.0	ppi		phospho_v4_bgnet_fix
YGR095C (u) YOL142W		1.0	ppi		phospho_v4_bgnet_fix
YOL142W (u) YGR095C		1.0	ppi		phospho_v4_bgnet_fix
YDR348C (u) YER125W		1.0	ppi		phospho_v4_bgnet_fix
YER125W (u) YDR348C		1.0	ppi		phospho_v4_bgnet_fix
YJR066W (u) YNL314W		1.0	ppi		phospho_v4_bgnet_fix
YNL314W (u) YJR066W		1.0	ppi		phospho_v4_bgnet_fix
YNL023C (u) YNL135C		1.0	ppi		phospho_v4_bgnet_fix
YNL135C (u) YNL023C		1.0	ppi		phospho_v4_bgnet_fix
YER110C (u) YJR075W		1.0	ppi		phospho_v4_bgnet_fix
YJR075W (u) YER110C		1.0	ppi		phospho_v4_bgnet_fix
YGR092W (d) YNL272C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YDR333C (u) YKL006W		1.0	ppi		phospho_v4_bgnet_fix
YKL006W (u) YDR333C		1.0	ppi		phospho_v4_bgnet_fix
YER165W (u) YLR457C		1.0	ppi		phospho_v4_bgnet_fix
YLR457C (u) YER165W		1.0	ppi		phospho_v4_bgnet_fix
YBR246W (u) YPL183C		1.0	ppi		phospho_v4_bgnet_fix
YPL183C (u) YBR246W		1.0	ppi		phospho_v4_bgnet_fix
YLR096W (d) YBR169C		1.0	kinase_substrate		phospho_v4_bgnet_fix
TLCAAC (u) YPL007C		1.0	ppi		phospho_v4_bgnet_fix
YPL007C (u) TLCAAC		1.0	ppi		phospho_v4_bgnet_fix
YBL050W (u) YLR268W		1.0	ppi		phospho_v4_bgnet_fix
YLR268W (u) YBL050W		1.0	ppi		phospho_v4_bgnet_fix
YCL035C (u) YKL198C		1.0	ppi		phospho_v4_bgnet_fix
YKL198C (u) YCL035C		1.0	ppi		phospho_v4_bgnet_fix
YLL039C (u) YLR180W		1.0	ppi		phospho_v4_bgnet_fix
YLR180W (u) YLL039C		1.0	ppi		phospho_v4_bgnet_fix
YDR454C (u) YGR209C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YGR209C (u) YDR454C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YGL180W (d) YPR115W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YOR308C (u) YPL215W		1.0	ppi		phospho_v4_bgnet_fix
YPL215W (u) YOR308C		1.0	ppi		phospho_v4_bgnet_fix
NPR75 (d) YDR348C		1.0		Constituent	NaCl_module_edges
YNL273W (d) NPR66	Yes	1.0		Shared_Interaction	NaCl_module_edges
NPR71 (d) YGR197C		1.0		Constituent	NaCl_module_edges
YKL211C (u) YPL026C		1.0	ppi		phospho_v4_bgnet_fix
YPL026C (u) YKL211C		1.0	ppi		phospho_v4_bgnet_fix
YBR198C (u) YLR055C		1.0	ppi		phospho_v4_bgnet_fix
YLR055C (u) YBR198C		1.0	ppi		phospho_v4_bgnet_fix
YGR165W (u) YML065W		1.0	ppi		phospho_v4_bgnet_fix
YML065W (u) YGR165W		1.0	ppi		phospho_v4_bgnet_fix
YAL043C (u) YOR179C		1.0	ppi		phospho_v4_bgnet_fix
YOR179C (u) YAL043C		1.0	ppi		phospho_v4_bgnet_fix
YFR024CA (d) NPI63	Yes	1.0		Shared_Interaction	NaCl_module_edges
YJL165C (d) YOR210W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YOR074C (u) YOR236W		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YOR236W (u) YOR074C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YJL164C (d) YKR094C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YMR033W (u) YMR091C		1.0	ppi		phospho_v4_bgnet_fix
YMR091C (u) YMR033W		1.0	ppi		phospho_v4_bgnet_fix
YFR014C (d) YKL127W		1.0	kinase_substrate		phospho_v4_bgnet_fix
Q0275 (u) YOL027C		1.0	ppi		phospho_v4_bgnet_fix
YOL027C (u) Q0275		1.0	ppi		phospho_v4_bgnet_fix
YIL147C (d) YLR006C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YBR117C (u) YLR354C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YLR354C (u) YBR117C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YCL051W (u) YNL161W		1.0	ppi		phospho_v4_bgnet_fix
YNL161W (u) YCL051W		1.0	ppi		phospho_v4_bgnet_fix
YGL059W (d) YPL006W		1.0	kinase_substrate		phospho_v4_bgnet_fix
YAL043C (u) YDL140C		1.0	ppi		phospho_v4_bgnet_fix
YDL140C (u) YAL043C		1.0	ppi		phospho_v4_bgnet_fix
YMR258C (u) YOR089C		1.0	ppi		phospho_v4_bgnet_fix
YOR089C (u) YMR258C		1.0	ppi		phospho_v4_bgnet_fix
YGL012W (u) YNL280C		1.0	ppi		phospho_v4_bgnet_fix
YNL280C (u) YGL012W		1.0	ppi		phospho_v4_bgnet_fix
YDR087C (u) YOR272W		1.0	ppi		phospho_v4_bgnet_fix
YOR272W (u) YDR087C		1.0	ppi		phospho_v4_bgnet_fix
YDR192C (u) YER107C		1.0	ppi		phospho_v4_bgnet_fix
YER107C (u) YDR192C		1.0	ppi		phospho_v4_bgnet_fix
YKL014C (u) YPL043W		1.0	ppi		phospho_v4_bgnet_fix
YPL043W (u) YKL014C		1.0	ppi		phospho_v4_bgnet_fix
NPR70 (d) YLR219W		1.0		Constituent	NaCl_module_edges
YFL009W (d) YHR005C		1.0	ubiquitination		phospho_v4_bgnet_fix
YGL059W (d) YFL050C		1.0	kinase_substrate		phospho_v4_bgnet_fix
YHR152W (u) YLR132C		1.0	ppi		phospho_v4_bgnet_fix
YLR132C (u) YHR152W		1.0	ppi		phospho_v4_bgnet_fix
YIL004C (u) YLR268W		1.0	ppi		phospho_v4_bgnet_fix
YLR268W (u) YIL004C		1.0	ppi		phospho_v4_bgnet_fix
YDL042C (u) YKR010C		1.0	ppi		phospho_v4_bgnet_fix
YKR010C (u) YDL042C		1.0	ppi		phospho_v4_bgnet_fix
YBL050W (u) YOR106W		1.0	ppi		phospho_v4_bgnet_fix
YOR106W (u) YBL050W		1.0	ppi		phospho_v4_bgnet_fix
YHR034C (u) YLR323C		1.0	ppi		phospho_v4_bgnet_fix
YLR323C (u) YHR034C		1.0	ppi		phospho_v4_bgnet_fix
YDL134C (u) YPR040W		1.0	ppi		phospho_v4_bgnet_fix
YPR040W (u) YDL134C		1.0	ppi		phospho_v4_bgnet_fix
YGL111W (u) YGR103W		1.0	ppi		phospho_v4_bgnet_fix
YGR103W (u) YGL111W		1.0	ppi		phospho_v4_bgnet_fix
YLR021W (u) YPR103W		1.0	ppi		phospho_v4_bgnet_fix
YPR103W (u) YLR021W		1.0	ppi		phospho_v4_bgnet_fix
YBR256C (u) YDR236C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YDR236C (u) YBR256C		1.0	metabolic_pathway		phospho_v4_bgnet_fix
YNR031C (d) NPI61	Kinase|Yes	1.0		unknown_recognition_motif	NaCl_module_edges
YDR140W (u) YNR046W		1.0	ppi		phospho_v4_bgnet_fix
YNR046W (u) YDR140W		1.0	ppi		phospho_v4_bgnet_fix
YGR038W (u) YKL212W		1.0	ppi		phospho_v4_bgnet_fix
YKL212W (u) YGR038W		1.0	ppi		phospho_v4_bgnet_fix
YGL100W (u) YJR042W		1.0	ppi		phospho_v4_bgnet_fix
YJR042W (u) YGL100W		1.0	ppi		phospho_v4_bgnet_fix
YIL105C (u) YKL126W		1.0	ppi		phospho_v4_bgnet_fix
YKL126W (u) YIL105C		1.0	ppi		phospho_v4_bgnet_fix
PDE2RA52 (d) YBL085W		1.0		Constituent	NaCl_module_edges
