etype=CatSet(acetylation|deacetylation|demethylation|deubiquitination|given_gasch|given_gaschphos|glycosylation|kinase_substrate|metabolic_pathway|methylation|modification|neddrub1ylation|phosphatase_substrate|phosphorylation_and_dephosphorylation|ppi|prenylation|proteolyticprocessing|sumoylation|ubiquitination)	GENEA	GENEB	dir	sign	source	pmid
kinase_substrate	YHR135C	YHL013C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YHL019C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YHL024W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YHR009C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YHR014W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YHR073W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YHR081W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YHR090C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YHR117W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YHR156C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YHR214CC	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YIL010W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YIL075C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YIL077C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YIL091C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YIL107C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YIL156W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YIR003W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJL033W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJL084C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJL105W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJL108C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJL110C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJL148W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJL166W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJL198W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJR001W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJR019C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJR044C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJR072C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJR076C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJR089W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJR092W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YJR093C	1	0	hex2005	16137619
kinase_substrate	YHR135C	YKL023W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKL042W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKL048C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKL077W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKL079W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKL093W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKL114C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKL121W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKL146W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKL160W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKL195W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKR022C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKR041W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKR045C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKR048C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKR071C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKR079C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKR092C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YKR094C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLL008W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLL022C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLL043W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR003C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR030W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR098C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR125W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR132C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR183C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR192C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR244C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR256W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR257W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR265C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR276C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR277C	1	0	hex2005	16137619
kinase_substrate	YHR135C	YLR293C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR323C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR350W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR375W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR410W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR410WA	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR429W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YLR451W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YML007W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YML035C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YML037C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YML045WA	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YML062C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YML080W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YML096W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YMR036C	1	0	palg2008	18316413
kinase_substrate	YHR135C	YMR039C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YMR049C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YMR081C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YMR102C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YMR140W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YMR153W	1	0	luskcp2007	17461799
kinase_substrate	YHR135C	YMR165C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YMR173W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YMR184W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YMR229C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YMR268C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YMR275C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YMR288W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YMR290C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YMR297W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YMR316W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL007C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL022C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL027W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL054WA	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL073W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL094W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL125C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL149C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL165W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL167C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL173C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL186W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL189W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL199C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL207W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL227C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL245C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL272C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL284CA	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL293W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL304W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNL314W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YNR019W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOL059W	1	0	leeyj2012	22988299
kinase_substrate	YHR135C	YOL070C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOL078W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOL091W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOL103WA	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOL123W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOL130W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOL153C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR042W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR047C	1	0	kid
kinase_substrate	YHR135C	YOR054C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR056C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR070C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR078W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR083W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR092W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR119C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR123C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR141C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR153W	1	0	souzaaa2012	22882630
kinase_substrate	YHR135C	YOR162C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR177C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR204W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR239W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR254C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR260W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR340C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YOR344C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPL071C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPL078C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPL100W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPL133C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPL146C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPL181W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPL190C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPL257WA	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPR013C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPR019W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPR083W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPR091C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPR115W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPR129W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPR137CA	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPR143W	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPR152C	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPR158CC	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPR158WA	1	0	ptacekj2005	16319894
kinase_substrate	YHR135C	YPR169W	1	0	ptacekj2005	16319894
kinasesubstrate	YHR205W	YBL054W	1	0	hubera2011	21730963
kinase_substrate	YHR205W	YDR005C	1	0	weiy2009|hubera2009|leej2009	19299514|19684113|19823048
kinase_substrate	YHR205W	YDR054C	1	0	kid
kinase_substrate	YHR205W	YDR169C	1	0	hubera2011	21730963
kinasesubstrate	YHR205W	YER088C	1	0	hubera2011	21730963
kinase_substrate	YHR205W	YFL033C	1	0	wankev2008	18513215
kinase_substrate	YHR205W	YNL167C	1	0	pascualahuira2007	17568771
kinase_substrate	YIL035C	YBL024W	1	0	ptacekj2005	16319894
kinase_substrate	YIL035C	YDR005C	1	0	graczykd2011	21383183
kinase_substrate	YIL035C	YDR043C	1	0	berkeycd2006	16607517
kinase_substrate	YIL035C	YDR054C	1	0	lassa2011	21453497
kinase_substrate	YIL035C	YDR346C	1	0	janeczkom2011|maslykm2008	18265947|21755460
kinase_substrate	YIL035C	YDR382W	1	0	janeczkom2011	21755460
kinase_substrate	YIL035C	YDR496C	1	0	kid
kinase_substrate	YIL035C	YER122C	1	0	ptacekj2005	16319894
kinase_substrate	YIL035C	YFR034C	1	0	barzt2003	12606059
kinase_substrate	YIL035C	YGL148W	1	0	ptacekj2005	16319894
kinase_substrate	YIL035C	YGR082W	1	0	schmidto2011	21215441
kinase_substrate	YIL035C	YGR113W	1	0	pengy2011	21633108
kinase_substrate	YIL035C	YGR140W	1	0	pengy2011	21633108
kinase_substrate	YIL035C	YGR270W	1	0	kuratcf2011:kid	22156209
kinase_substrate	YIL035C	YGR276C	1	0	ptacekj2005	16319894
kinase_substrate	YIL035C	YHL020C	1	0	kid
kinase_substrate	YIL035C	YJR007W	1	0	kid
kinase_substrate	YIL035C	YJR044C	1	0	ptacekj2005	16319894
kinase_substrate	YIL035C	YJR093C	1	0	kubinskik2007|janeczkom2011|zielinskir2006	16496213|21755460|16933028
kinase_substrate	YIL035C	YJR096W	1	0	ptacekj2005	16319894
kinase_substrate	YIL035C	YJR130C	1	0	ptacekj2005	16319894
kinase_substrate	YIL035C	YKL089W	1	0	pengy2011	21633108
kinase_substrate	YIL035C	YKL093W	1	0	ptacekj2005	16319894
kinase_substrate	YIL035C	YKL112W	1	0	uptont1995	7608180
kinase_substrate	YIL035C	YKL160W	1	0	janeczkom2011|ptacekj2005|kubinskik2006	16319894|21755460|16756761
kinase_substrate	YIL035C	YKR022C	1	0	ptacekj2005	16319894
kinase_substrate	YIL035C	YKR041W	1	0	ptacekj2005	16319894
kinase_substrate	YIL035C	YLL008W	1	0	ptacekj2005	16319894
kinase_substrate	YIL035C	YLR079W	1	0	barberism2005	16168390
kinase_substrate	YIL035C	YLR345W	1	0	ptacekj2005	16319894
kinase_substrate	YIL035C	YML074C	1	0	wilsonlk1997	9148902
kinase_substrate	YIL035C	YMR036C	1	0	palg2008	18316413
kinase_substrate	YIL035C	YMR173W	1	0	ptacekj2005	16319894
kinase_substrate	YIL035C	YMR309C	1	0	farleyar2011	21280672
kinase_substrate	YIL035C	YNL131W	1	0	schmidto2011	21215441
kinase_substrate	YIL035C	YNL189W	1	0	azumay1997	9258433
kinase_substrate	YIL035C	YOL016C	1	0	ptacekj2005	16319894
kinase_substrate	YIL035C	YOL026C	1	0	schmidto2011	21215441
kinase_substrate	YIL035C	YOR057W	1	0	bansalpk2009:kid	19398558
kinase_substrate	YIL035C	YOR254C	1	0	kid
kinase_substrate	YIL035C	YOR361C	1	0	farleyar2011	21280672
kinase_substrate	YIL095W	YAL028W	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YAR019C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YBL007C	1	0	zengg2001|huangb2009	11739778|18939955
kinase_substrate	YIL095W	YBL024W	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YBL047C	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YBR108W	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YBR129C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YBR130C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YCR030C	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YDL001W	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YDL013W	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YDL153C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YDL161W	1	0	breitkreutza2010:kid	20489023
kinase_substrate	YIL095W	YDL166C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YDL220C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YDL223C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YDR034CC	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YDR159W	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YEL058W	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YER036C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YER122C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YER155C	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YGL051W	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YGL245W	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YGR027C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YGR094W	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YGR276C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YHL030W	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YHR056C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YHR098C	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YHR161C	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YIL053W	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YIR006C	1	0	zengg2007|toshimaj2005|huangb2009|zengg1999	17898076|15711538|9885245|18939955
kinase_substrate	YIL095W	YJL044C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YJL090C	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YJL129C	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YJL184W	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YJR092W	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YJR137C	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YKL062W	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YLR251W	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YLR303W	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YLR460C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YML037C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YML088W	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YML103C	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YMR053C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YMR184W	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YMR239C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YNL054WA	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YNL186W	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YNL243W	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YNL272C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YNL287W	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YNR006W	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YOR093C	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YOR181W	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YOR196C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YOR210W	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YOR329C	1	0	huangb2003	13679512
kinase_substrate	YIL095W	YPL131W	1	0	mokj2010	20159853
kinase_substrate	YIL095W	YPL257WA	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YPR137CA	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YPR152C	1	0	ptacekj2005	16319894
kinase_substrate	YIL095W	YPR160W	1	0	mokj2010	20159853
kinase_substrate	YIL106W	YMR032W	1	0	meitingerf2011	21498574
kinase_substrate	YIL143C	YDL140C	1	0	akhtarms2009	19450536
kinase_substrate	YIL147C	YLR006C	1	0	janiakspensf2000	11073911
kinase_substrate	YJL057C	YAL034WA	1	0	ptacekj2005	16319894
kinase_substrate	YJL057C	YAR019C	1	0	ptacekj2005	16319894
kinase_substrate	YJL057C	YBL011W	1	0	ptacekj2005	16319894
kinase_substrate	YJL057C	YDR023W	1	0	ptacekj2005	16319894
kinase_substrate	YJL057C	YGL245W	1	0	ptacekj2005	16319894
kinase_substrate	YJL057C	YHR185C	1	0	ptacekj2005	16319894
kinase_substrate	YJL057C	YKL096WA	1	0	ptacekj2005	16319894
kinase_substrate	YJL057C	YML073C	1	0	ptacekj2005	16319894
kinase_substrate	YJL057C	YML121W	1	0	ptacekj2005	16319894
kinase_substrate	YJL057C	YOL078W	1	0	ptacekj2005	16319894
kinase_substrate	YJL057C	YOL125W	1	0	ptacekj2005	16319894
kinase_substrate	YJL057C	YPR013C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YAR019C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YBL007C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YBL011W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YBL024W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YBR108W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YBR225W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YBR233W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YDL019C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YDL025C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YDL070W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YDL220C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YDL223C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YDR034CC	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YDR087C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YDR134C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YDR152W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YDR170WA	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YDR226W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YDR411C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YER122C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YFL023W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YGL105W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YGL207W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YGL245W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YGL256W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YGR094W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YHR114W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YIL070C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YJL141C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YJL196C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YJR063W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YJR092W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YJR141W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YKL168C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YLL008W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YLR429W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YML037C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YML080W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YML083C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YMR111C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YMR155W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YMR229C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YMR295C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YNL001W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YNL022C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YNL034W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YNL054WA	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YNL077W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YNL125C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YNL133C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YNL135C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YNL136W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YNL155W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YNL186W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YNL272C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YNL293W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YNR006W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YOR107W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YOR177C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YOR196C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YOR210W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YPL191C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YPL217C	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YPL257WA	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YPR032W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YPR058W	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YPR137CA	1	0	ptacekj2005	16319894
kinase_substrate	YJL095W	YPR152C	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YAL028W	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YBL007C	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YBR086C	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YBR108W	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YBR118W	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YBR130C	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YDL006W	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YDL070W	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YDL153C	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YDL181W	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YDL210W	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YDL220C	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YDL236W	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YDR034CC	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YDR059C	1	0	ptacekj2005	16319894
kinase_substrate	YJL106W	YDR134C	1	0	ptacekj2005	16319894
