Protein1,Protein2,Interaction,Directed
YPR013C,YCR008W,kinase_substrate:Reversed,1
YAR019C,YCR073C,kinase_substrate:Reversed,1
YCL043C,YCR073C,kinase_substrate:Reversed,1
YDL056W,YCR073C,kinase_substrate:Reversed,1
YDL125C,YCR073C,kinase_substrate:Reversed,1
YDR007W,YCR073C,kinase_substrate:Reversed,1
YDR023W,YCR073C,kinase_substrate:Reversed,1
YDR524C,YCR073C,kinase_substrate:Reversed,1
YGL134W,YCR073C,kinase_substrate:Reversed,1
YHL020C,YCR073C,kinase_substrate:Reversed,1
YHR157W,YCR073C,kinase_substrate:Reversed,1
YJL089W,YCR073C,kinase_substrate:Reversed,1
YJL108C,YCR073C,kinase_substrate:Reversed,1
YML096W,YCR073C,kinase_substrate:Reversed,1
YMR165C,YCR073C,kinase_substrate:Reversed,1
YNL284CA,YCR073C,kinase_substrate:Reversed,1
YOR018W,YCR073C,kinase_substrate:Reversed,1
YPL217C,YCR073C,kinase_substrate:Reversed,1
YIL033C,YCR077C,kinase_substrate:Reversed,1
YJL164C,YCR077C,kinase_substrate:Reversed,1
YKL166C,YCR077C,kinase_substrate:Reversed,1
YPL203W,YCR077C,kinase_substrate:Reversed,1
YAL028W,YCR091W,kinase_substrate:Reversed,1
YAR019C,YCR091W,kinase_substrate:Reversed,1
YBR285W,YCR091W,kinase_substrate:Reversed,1
YDL002C,YCR091W,kinase_substrate:Reversed,1
YDL006W,YCR091W,kinase_substrate:Reversed,1
YDL039C,YCR091W,kinase_substrate:Reversed,1
YDL153C,YCR091W,kinase_substrate:Reversed,1
YDL192W,YCR091W,kinase_substrate:Reversed,1
YDR007W,YCR091W,kinase_substrate:Reversed,1
YGL245W,YCR091W,kinase_substrate:Reversed,1
YGR276C,YCR091W,kinase_substrate:Reversed,1
YHR056C,YCR091W,kinase_substrate:Reversed,1
YHR082C,YCR091W,kinase_substrate:Reversed,1
YIL135C,YCR091W,kinase_substrate:Reversed,1
YJL089W,YCR091W,kinase_substrate:Reversed,1
YJL198W,YCR091W,kinase_substrate:Reversed,1
YKL126W,YCR091W,kinase_substrate:Reversed,1
YLL034C,YCR091W,kinase_substrate:Reversed,1
YML037C,YCR091W,kinase_substrate:Reversed,1
YML083C,YCR091W,kinase_substrate:Reversed,1
YML096W,YCR091W,kinase_substrate:Reversed,1
YMR165C,YCR091W,kinase_substrate:Reversed,1
YMR184W,YCR091W,kinase_substrate:Reversed,1
YNL045W,YCR091W,kinase_substrate:Reversed,1
YNL155W,YCR091W,kinase_substrate:Reversed,1
YOL104C,YCR091W,kinase_substrate:Reversed,1
YPR063C,YCR091W,kinase_substrate:Reversed,1
YPR119W,YCR091W,kinase_substrate:Reversed,1
YPR160W,YCR091W,kinase_substrate:Reversed,1
YBL023C,YDL017W,kinase_substrate:Reversed,1
YBR202W,YDL017W,kinase_substrate:Reversed,1
YDR052C,YDL017W,kinase_substrate:Reversed,1
YEL032W,YDL017W,kinase_substrate:Reversed,1
YGL201C,YDL017W,kinase_substrate:Reversed,1
YLR274W,YDL017W,kinase_substrate:Reversed,1
YPL153C,YDL017W,kinase_substrate:Reversed,1
YPR019W,YDL017W,kinase_substrate:Reversed,1
YAL047C,YDL028C,kinase_substrate:Reversed,1
YAR019C,YDL028C,kinase_substrate:Reversed,1
YDR356W,YDL028C,kinase_substrate:Reversed,1
YFR046C,YDL028C,kinase_substrate:Reversed,1
YGL086W,YDL028C,kinase_substrate:Reversed,1
YGL093W,YDL028C,kinase_substrate:Reversed,1
YHR209W,YDL028C,kinase_substrate:Reversed,1
YIL106W,YDL028C,kinase_substrate:Reversed,1
YIL144W,YDL028C,kinase_substrate:Reversed,1
YIL149C,YDL028C,kinase_substrate:Reversed,1
YJL084C,YDL028C,kinase_substrate:Reversed,1
YJL089W,YDL028C,kinase_substrate:Reversed,1
YKL042W,YDL028C,kinase_substrate:Reversed,1
YNL116W,YDL028C,kinase_substrate:Reversed,1
YNL186W,YDL028C,kinase_substrate:Reversed,1
YOR257W,YDL028C,kinase_substrate:Reversed,1
YPL124W,YDL028C,kinase_substrate:Reversed,1
YPR048W,YDL028C,kinase_substrate:Reversed,1
YAR019C,YDL101C,kinase_substrate:Reversed,1
YBL011W,YDL101C,kinase_substrate:Reversed,1
YDR171W,YDL101C,kinase_substrate:Reversed,1
YDR264C,YDL101C,kinase_substrate:Reversed,1
YDR523C,YDL101C,kinase_substrate:Reversed,1
YDR531W,YDL101C,kinase_substrate:Reversed,1
YEL017W,YDL101C,kinase_substrate:Reversed,1
YER064C,YDL101C,kinase_substrate:Reversed,1
YER079W,YDL101C,kinase_substrate:Reversed,1
YGR038CA,YDL101C,kinase_substrate:Reversed,1
YHR067W,YDL101C,kinase_substrate:Reversed,1
YHR185C,YDL101C,kinase_substrate:Reversed,1
YJL111W,YDL101C,kinase_substrate:Reversed,1
YJR056C,YDL101C,kinase_substrate:Reversed,1
YKR097W,YDL101C,kinase_substrate:Reversed,1
YLR001C,YDL101C,kinase_substrate:Reversed,1
YLR098C,YDL101C,kinase_substrate:Reversed,1
YLR265C,YDL101C,kinase_substrate:Reversed,1
YLR437C,YDL101C,kinase_substrate:Reversed,1
YML058W,YDL101C,kinase_substrate:Reversed,1
YML083C,YDL101C,kinase_substrate:Reversed,1
YPL153C,YDL101C,kinase_substrate:Reversed,1
YPL177C,YDL101C,kinase_substrate:Reversed,1
YAL020C,YDL108W,kinase_substrate:Reversed,1
YAL034WA,YDL108W,kinase_substrate:Reversed,1
YBR024W,YDL108W,kinase_substrate:Reversed,1
YDL140C,YDL108W,kinase_substrate:Reversed,1
YDL166C,YDL108W,kinase_substrate:Reversed,1
YER064C,YDL108W,kinase_substrate:Reversed,1
YLR071C,YDL108W,kinase_substrate:Reversed,1
YOL012C,YDL108W,kinase_substrate:Reversed,1
YOR174W,YDL108W,kinase_substrate:Reversed,1
YOR272W,YDL108W,kinase_substrate:Reversed,1
YPR013C,YDL108W,kinase_substrate:Reversed,1
YFR034C,YDL127W,kinase_substrate:Reversed,1
YAR018C,YDL214C,kinase_substrate:Reversed,1
YAR019C,YDL214C,kinase_substrate:Reversed,1
YBL007C,YDL214C,kinase_substrate:Reversed,1
YBL024W,YDL214C,kinase_substrate:Reversed,1
YBL074C,YDL214C,kinase_substrate:Reversed,1
YBR035C,YDL214C,kinase_substrate:Reversed,1
YCR073WA,YDL214C,kinase_substrate:Reversed,1
YCR079W,YDL214C,kinase_substrate:Reversed,1
YDL039C,YDL214C,kinase_substrate:Reversed,1
YDL131W,YDL214C,kinase_substrate:Reversed,1
YDL153C,YDL214C,kinase_substrate:Reversed,1
YDL220C,YDL214C,kinase_substrate:Reversed,1
YGR249W,YDL214C,kinase_substrate:Reversed,1
YGR276C,YDL214C,kinase_substrate:Reversed,1
YHL018W,YDL214C,kinase_substrate:Reversed,1
YHR060W,YDL214C,kinase_substrate:Reversed,1
YHR121W,YDL214C,kinase_substrate:Reversed,1
YHR139C,YDL214C,kinase_substrate:Reversed,1
YIL107C,YDL214C,kinase_substrate:Reversed,1
YJL051W,YDL214C,kinase_substrate:Reversed,1
YJL110C,YDL214C,kinase_substrate:Reversed,1
YJL198W,YDL214C,kinase_substrate:Reversed,1
YJR103W,YDL214C,kinase_substrate:Reversed,1
YKL012W,YDL214C,kinase_substrate:Reversed,1
YKL080W,YDL214C,kinase_substrate:Reversed,1
YKL168C,YDL214C,kinase_substrate:Reversed,1
YKR092C,YDL214C,kinase_substrate:Reversed,1
YML037C,YDL214C,kinase_substrate:Reversed,1
YML083C,YDL214C,kinase_substrate:Reversed,1
YMR102C,YDL214C,kinase_substrate:Reversed,1
YMR140W,YDL214C,kinase_substrate:Reversed,1
YMR165C,YDL214C,kinase_substrate:Reversed,1
YNL227C,YDL214C,kinase_substrate:Reversed,1
YNR006W,YDL214C,kinase_substrate:Reversed,1
YOL065C,YDL214C,kinase_substrate:Reversed,1
YPL166W,YDL214C,kinase_substrate:Reversed,1
YLR006C,YDL235C,kinase_substrate:Reversed,1
YCR073WA,YDR122W,kinase_substrate:Reversed,1
YGR249W,YDR122W,kinase_substrate:Reversed,1
YIL107C,YDR122W,kinase_substrate:Reversed,1
YBL024W,YDR247W,kinase_substrate:Reversed,1
YBL066C,YDR247W,kinase_substrate:Reversed,1
YBR059C,YDR247W,kinase_substrate:Reversed,1
YCR073WA,YDR247W,kinase_substrate:Reversed,1
YGL184C,YDR247W,kinase_substrate:Reversed,1
YGR249W,YDR247W,kinase_substrate:Reversed,1
YHR063C,YDR247W,kinase_substrate:Reversed,1
YIL033C,YDR247W,kinase_substrate:Reversed,1
YIL107C,YDR247W,kinase_substrate:Reversed,1
YJR049C,YDR247W,kinase_substrate:Reversed,1
YJR130C,YDR247W,kinase_substrate:Reversed,1
YKL093W,YDR247W,kinase_substrate:Reversed,1
YMR140W,YDR247W,kinase_substrate:Reversed,1
YNR034W,YDR247W,kinase_substrate:Reversed,1
YGR054W,YDR283C,kinase_substrate:Reversed,1
YJR007W,YDR283C,kinase_substrate:Reversed,1
YJL089W,YDR466W,kinase_substrate:Reversed,1
YLR228C,YDR466W,kinase_substrate:Reversed,1
YML037C,YDR466W,kinase_substrate:Reversed,1
YNL232W,YDR466W,kinase_substrate:Reversed,1
YOL139C,YDR466W,kinase_substrate:Reversed,1
YPL246C,YDR466W,kinase_substrate:Reversed,1
YAR014C,YDR477W,kinase_substrate:Reversed,1
YBL055C,YDR477W,kinase_substrate:Reversed,1
YBL061C,YDR477W,kinase_substrate:Reversed,1
YBR010W,YDR477W,kinase_substrate:Reversed,1
YBR118W,YDR477W,kinase_substrate:Reversed,1
YBR130C,YDR477W,kinase_substrate:Reversed,1
YBR155W,YDR477W,kinase_substrate:Reversed,1
YDL025C,YDR477W,kinase_substrate:Reversed,1
YDL051W,YDR477W,kinase_substrate:Reversed,1
YDL070W,YDR477W,kinase_substrate:Reversed,1
YDL220C,YDR477W,kinase_substrate:Reversed,1
YDL225W,YDR477W,kinase_substrate:Reversed,1
YDR113C,YDR477W,kinase_substrate:Reversed,1
YDR120C,YDR477W,kinase_substrate:Reversed,1
YDR293C,YDR477W,kinase_substrate:Reversed,1
YDR312W,YDR477W,kinase_substrate:Reversed,1
YDR422C,YDR477W,kinase_substrate:Reversed,1
YER024W,YDR477W,kinase_substrate:Reversed,1
YER027C,YDR477W,kinase_substrate:Reversed,1
YER028C,YDR477W,kinase_substrate:Reversed,1
YER040W,YDR477W,kinase_substrate:Reversed,1
YER122C,YDR477W,kinase_substrate:Reversed,1
YER125W,YDR477W,kinase_substrate:Reversed,1
YFL054C,YDR477W,kinase_substrate:Reversed,1
YFR010W,YDR477W,kinase_substrate:Reversed,1
YFR022W,YDR477W,kinase_substrate:Reversed,1
YGL023C,YDR477W,kinase_substrate:Reversed,1
YGL035C,YDR477W,kinase_substrate:Reversed,1
YGL073W,YDR477W,kinase_substrate:Reversed,1
YGL179C,YDR477W,kinase_substrate:Reversed,1
YGL207W,YDR477W,kinase_substrate:Reversed,1
YGL208W,YDR477W,kinase_substrate:Reversed,1
YGL253W,YDR477W,kinase_substrate:Reversed,1
YGR252W,YDR477W,kinase_substrate:Reversed,1
YHL033C,YDR477W,kinase_substrate:Reversed,1
YHR073W,YDR477W,kinase_substrate:Reversed,1
YHR103W,YDR477W,kinase_substrate:Reversed,1
YHR117W,YDR477W,kinase_substrate:Reversed,1
YHR133C,YDR477W,kinase_substrate:Reversed,1
YHR205W,YDR477W,kinase_substrate:Reversed,1
YHR214CC,YDR477W,kinase_substrate:Reversed,1
YIL044C,YDR477W,kinase_substrate:Reversed,1
YIL075C,YDR477W,kinase_substrate:Reversed,1
YIL107C,YDR477W,kinase_substrate:Reversed,1
YIL112W,YDR477W,kinase_substrate:Reversed,1
YIL156W,YDR477W,kinase_substrate:Reversed,1
YJL033W,YDR477W,kinase_substrate:Reversed,1
YJL080C,YDR477W,kinase_substrate:Reversed,1
YJL084C,YDR477W,kinase_substrate:Reversed,1
YJL103C,YDR477W,kinase_substrate:Reversed,1
YJL110C,YDR477W,kinase_substrate:Reversed,1
YJL148W,YDR477W,kinase_substrate:Reversed,1
YJR019C,YDR477W,kinase_substrate:Reversed,1
YKL008C,YDR477W,kinase_substrate:Reversed,1
YKL023W,YDR477W,kinase_substrate:Reversed,1
YKL079W,YDR477W,kinase_substrate:Reversed,1
YKL121W,YDR477W,kinase_substrate:Reversed,1
YKR009C,YDR477W,kinase_substrate:Reversed,1
YKR022C,YDR477W,kinase_substrate:Reversed,1
YKR071C,YDR477W,kinase_substrate:Reversed,1
YLL027W,YDR477W,kinase_substrate:Reversed,1
YLR150W,YDR477W,kinase_substrate:Reversed,1
YLR192C,YDR477W,kinase_substrate:Reversed,1
YLR242C,YDR477W,kinase_substrate:Reversed,1
YLR265C,YDR477W,kinase_substrate:Reversed,1
YLR439W,YDR477W,kinase_substrate:Reversed,1
YML062C,YDR477W,kinase_substrate:Reversed,1
YML111W,YDR477W,kinase_substrate:Reversed,1
YMR015C,YDR477W,kinase_substrate:Reversed,1
YMR037C,YDR477W,kinase_substrate:Reversed,1
YMR102C,YDR477W,kinase_substrate:Reversed,1
YMR165C,YDR477W,kinase_substrate:Reversed,1
YMR205C,YDR477W,kinase_substrate:Reversed,1
YMR290C,YDR477W,kinase_substrate:Reversed,1
YNL007C,YDR477W,kinase_substrate:Reversed,1
YNL186W,YDR477W,kinase_substrate:Reversed,1
YNL227C,YDR477W,kinase_substrate:Reversed,1
YNL272C,YDR477W,kinase_substrate:Reversed,1
YNR013C,YDR477W,kinase_substrate:Reversed,1
YNR016C,YDR477W,kinase_substrate:Reversed,1
YOL059W,YDR477W,kinase_substrate:Reversed,1
YOL136C,YDR477W,kinase_substrate:Reversed,1
YOR018W,YDR477W,kinase_substrate:Reversed,1
YOR054C,YDR477W,kinase_substrate:Reversed,1
YOR123C,YDR477W,kinase_substrate:Reversed,1
YOR198C,YDR477W,kinase_substrate:Reversed,1
YOR216C,YDR477W,kinase_substrate:Reversed,1
YOR340C,YDR477W,kinase_substrate:Reversed,1
YPL146C,YDR477W,kinase_substrate:Reversed,1
YPR115W,YDR477W,kinase_substrate:Reversed,1
YPR143W,YDR477W,kinase_substrate:Reversed,1
YPR156C,YDR477W,kinase_substrate:Reversed,1
YPR171W,YDR477W,kinase_substrate:Reversed,1
YDR283C,YDR490C,kinase_substrate:Reversed,1
YGR086C,YDR490C,kinase_substrate:Reversed,1
YHR205W,YDR490C,kinase_substrate:Reversed,1
YKL126W,YDR490C,kinase_substrate:Reversed,1
YMR104C,YDR490C,kinase_substrate:Reversed,1
YPL004C,YDR490C,kinase_substrate:Reversed,1
YPL153C,YDR499W,kinase_substrate:Reversed,1
YCL032W,YDR507C,kinase_substrate:Reversed,1
YDL225W,YDR507C,kinase_substrate:Reversed,1
YKL093W,YDR507C,kinase_substrate:Reversed,1
YLR242C,YDR507C,kinase_substrate:Reversed,1
YLR345W,YDR507C,kinase_substrate:Reversed,1
YMR086W,YDR507C,kinase_substrate:Reversed,1
YGL066W,YDR523C,kinase_substrate:Reversed,1
YIL103W,YDR523C,kinase_substrate:Reversed,1
YJR078W,YDR523C,kinase_substrate:Reversed,1
YOR252W,YDR523C,kinase_substrate:Reversed,1
YPL246C,YDR523C,kinase_substrate:Reversed,1
YOL136C,YER027C,kinase_substrate:Reversed,1
YDR080W,YER123W,kinase_substrate:Reversed,1
YDR428C,YER123W,kinase_substrate:Reversed,1
YMR036C,YER123W,kinase_substrate:Reversed,1
YMR153W,YER123W,kinase_substrate:Reversed,1
YDR477W,YER129W,kinase_substrate:Reversed,1
YER027C,YER129W,kinase_substrate:Reversed,1
YGL035C,YER129W,kinase_substrate:Reversed,1
YDL140C,YER171W,kinase_substrate:Reversed,1
YDL108W,YFL029C,kinase_substrate:Reversed,1
YJL106W,YFL029C,kinase_substrate:Reversed,1
YKL139W,YFL029C,kinase_substrate:Reversed,1
YPR054W,YFL029C,kinase_substrate:Reversed,1
YPR161C,YFL029C,kinase_substrate:Reversed,1
YBL011W,YFL033C,kinase_substrate:Reversed,1
YBR035C,YFL033C,kinase_substrate:Reversed,1
YCR052W,YFL033C,kinase_substrate:Reversed,1
YDL002C,YFL033C,kinase_substrate:Reversed,1
YER151C,YFL033C,kinase_substrate:Reversed,1
YGL185C,YFL033C,kinase_substrate:Reversed,1
YGR276C,YFL033C,kinase_substrate:Reversed,1
YHR132WA,YFL033C,kinase_substrate:Reversed,1
YIL116W,YFL033C,kinase_substrate:Reversed,1
YLR263W,YFL033C,kinase_substrate:Reversed,1
YMR155W,YFL033C,kinase_substrate:Reversed,1
YNL157W,YFL033C,kinase_substrate:Reversed,1
YOL147C,YFL033C,kinase_substrate:Reversed,1
YOR162C,YFL033C,kinase_substrate:Reversed,1
YOR380W,YFL033C,kinase_substrate:Reversed,1
YPL031C,YFL033C,kinase_substrate:Reversed,1
YAL028W,YFR014C,kinase_substrate:Reversed,1
YBL011W,YFR014C,kinase_substrate:Reversed,1
YBL047C,YFR014C,kinase_substrate:Reversed,1
YBL055C,YFR014C,kinase_substrate:Reversed,1
YBL064C,YFR014C,kinase_substrate:Reversed,1
YBL078C,YFR014C,kinase_substrate:Reversed,1
YBR001C,YFR014C,kinase_substrate:Reversed,1
YBR109C,YFR014C,kinase_substrate:Reversed,1
YBR169C,YFR014C,kinase_substrate:Reversed,1
YBR177C,YFR014C,kinase_substrate:Reversed,1
YBR267W,YFR014C,kinase_substrate:Reversed,1
YCL029C,YFR014C,kinase_substrate:Reversed,1
YCR075C,YFR014C,kinase_substrate:Reversed,1
YDL006W,YFR014C,kinase_substrate:Reversed,1
YDL143W,YFR014C,kinase_substrate:Reversed,1
YDR001C,YFR014C,kinase_substrate:Reversed,1
YDR019C,YFR014C,kinase_substrate:Reversed,1
YDR099W,YFR014C,kinase_substrate:Reversed,1
YDR113C,YFR014C,kinase_substrate:Reversed,1
YDR169C,YFR014C,kinase_substrate:Reversed,1
YDR312W,YFR014C,kinase_substrate:Reversed,1
YDR328C,YFR014C,kinase_substrate:Reversed,1
YDR335W,YFR014C,kinase_substrate:Reversed,1
YDR354W,YFR014C,kinase_substrate:Reversed,1
YDR486C,YFR014C,kinase_substrate:Reversed,1
YEL017W,YFR014C,kinase_substrate:Reversed,1
YER054C,YFR014C,kinase_substrate:Reversed,1
YER092W,YFR014C,kinase_substrate:Reversed,1
YER128W,YFR014C,kinase_substrate:Reversed,1
YER131W,YFR014C,kinase_substrate:Reversed,1
YER142C,YFR014C,kinase_substrate:Reversed,1
YER143W,YFR014C,kinase_substrate:Reversed,1
YER153C,YFR014C,kinase_substrate:Reversed,1
YER154W,YFR014C,kinase_substrate:Reversed,1
YER157W,YFR014C,kinase_substrate:Reversed,1
YER174C,YFR014C,kinase_substrate:Reversed,1
YER175C,YFR014C,kinase_substrate:Reversed,1
YFL054C,YFR014C,kinase_substrate:Reversed,1
YFR010W,YFR014C,kinase_substrate:Reversed,1
YFR017C,YFR014C,kinase_substrate:Reversed,1
YFR033C,YFR014C,kinase_substrate:Reversed,1
YGL023C,YFR014C,kinase_substrate:Reversed,1
YGL039W,YFR014C,kinase_substrate:Reversed,1
YGL055W,YFR014C,kinase_substrate:Reversed,1
YGL073W,YFR014C,kinase_substrate:Reversed,1
YGL079W,YFR014C,kinase_substrate:Reversed,1
YGL105W,YFR014C,kinase_substrate:Reversed,1
YGL143C,YFR014C,kinase_substrate:Reversed,1
YGL172W,YFR014C,kinase_substrate:Reversed,1
YGL184C,YFR014C,kinase_substrate:Reversed,1
YGL205W,YFR014C,kinase_substrate:Reversed,1
YGL207W,YFR014C,kinase_substrate:Reversed,1
YGL208W,YFR014C,kinase_substrate:Reversed,1
YGR028W,YFR014C,kinase_substrate:Reversed,1
YGR130C,YFR014C,kinase_substrate:Reversed,1
YGR135W,YFR014C,kinase_substrate:Reversed,1
YGR159C,YFR014C,kinase_substrate:Reversed,1
YGR249W,YFR014C,kinase_substrate:Reversed,1
YHR090C,YFR014C,kinase_substrate:Reversed,1
YHR112C,YFR014C,kinase_substrate:Reversed,1
YHR116W,YFR014C,kinase_substrate:Reversed,1
YHR117W,YFR014C,kinase_substrate:Reversed,1
YHR182W,YFR014C,kinase_substrate:Reversed,1
YIL010W,YFR014C,kinase_substrate:Reversed,1
YIL051C,YFR014C,kinase_substrate:Reversed,1
YIL052C,YFR014C,kinase_substrate:Reversed,1
YIL053W,YFR014C,kinase_substrate:Reversed,1
YIL074C,YFR014C,kinase_substrate:Reversed,1
YIL107C,YFR014C,kinase_substrate:Reversed,1
YIL148W,YFR014C,kinase_substrate:Reversed,1
YIL167W,YFR014C,kinase_substrate:Reversed,1
YIR003W,YFR014C,kinase_substrate:Reversed,1
YJL084C,YFR014C,kinase_substrate:Reversed,1
YJL124C,YFR014C,kinase_substrate:Reversed,1
YJL136C,YFR014C,kinase_substrate:Reversed,1
YJL137C,YFR014C,kinase_substrate:Reversed,1
YJL146W,YFR014C,kinase_substrate:Reversed,1
YJL148W,YFR014C,kinase_substrate:Reversed,1
YJL160C,YFR014C,kinase_substrate:Reversed,1
YJL177W,YFR014C,kinase_substrate:Reversed,1
YJL189W,YFR014C,kinase_substrate:Reversed,1
YJR001W,YFR014C,kinase_substrate:Reversed,1
YJR072C,YFR014C,kinase_substrate:Reversed,1
YJR076C,YFR014C,kinase_substrate:Reversed,1
YKL042W,YFR014C,kinase_substrate:Reversed,1
YKL064W,YFR014C,kinase_substrate:Reversed,1
YKL127W,YFR014C,kinase_substrate:Reversed,1
YKL128C,YFR014C,kinase_substrate:Reversed,1
YKL149C,YFR014C,kinase_substrate:Reversed,1
YKL151C,YFR014C,kinase_substrate:Reversed,1
YKR009C,YFR014C,kinase_substrate:Reversed,1
YKR071C,YFR014C,kinase_substrate:Reversed,1
YKR074W,YFR014C,kinase_substrate:Reversed,1
YKR092C,YFR014C,kinase_substrate:Reversed,1
YKR094C,YFR014C,kinase_substrate:Reversed,1
YLL024C,YFR014C,kinase_substrate:Reversed,1
YLL028W,YFR014C,kinase_substrate:Reversed,1
YLL033W,YFR014C,kinase_substrate:Reversed,1
YLL043W,YFR014C,kinase_substrate:Reversed,1
YLR030W,YFR014C,kinase_substrate:Reversed,1
YLR059C,YFR014C,kinase_substrate:Reversed,1
YLR060W,YFR014C,kinase_substrate:Reversed,1
YLR102C,YFR014C,kinase_substrate:Reversed,1
YLR215C,YFR014C,kinase_substrate:Reversed,1
YLR259C,YFR014C,kinase_substrate:Reversed,1
YLR265C,YFR014C,kinase_substrate:Reversed,1
YLR274W,YFR014C,kinase_substrate:Reversed,1
YLR276C,YFR014C,kinase_substrate:Reversed,1
YLR307W,YFR014C,kinase_substrate:Reversed,1
YLR319C,YFR014C,kinase_substrate:Reversed,1
YLR437C,YFR014C,kinase_substrate:Reversed,1
YLR451W,YFR014C,kinase_substrate:Reversed,1
YLR457C,YFR014C,kinase_substrate:Reversed,1
YML030W,YFR014C,kinase_substrate:Reversed,1
YML048W,YFR014C,kinase_substrate:Reversed,1
YML062C,YFR014C,kinase_substrate:Reversed,1
YMR049C,YFR014C,kinase_substrate:Reversed,1
YMR087W,YFR014C,kinase_substrate:Reversed,1
YMR140W,YFR014C,kinase_substrate:Reversed,1
YMR165C,YFR014C,kinase_substrate:Reversed,1
YMR173W,YFR014C,kinase_substrate:Reversed,1
YMR290C,YFR014C,kinase_substrate:Reversed,1
YNL021W,YFR014C,kinase_substrate:Reversed,1
YNL027W,YFR014C,kinase_substrate:Reversed,1
YNL121C,YFR014C,kinase_substrate:Reversed,1
YNL186W,YFR014C,kinase_substrate:Reversed,1
YNL218W,YFR014C,kinase_substrate:Reversed,1
YNL227C,YFR014C,kinase_substrate:Reversed,1
YNL245C,YFR014C,kinase_substrate:Reversed,1
YNL267W,YFR014C,kinase_substrate:Reversed,1
YNL272C,YFR014C,kinase_substrate:Reversed,1
YNL316C,YFR014C,kinase_substrate:Reversed,1
YNR033W,YFR014C,kinase_substrate:Reversed,1
YOL148C,YFR014C,kinase_substrate:Reversed,1
YOR054C,YFR014C,kinase_substrate:Reversed,1
YOR078W,YFR014C,kinase_substrate:Reversed,1
YOR092W,YFR014C,kinase_substrate:Reversed,1
YOR113W,YFR014C,kinase_substrate:Reversed,1
YOR123C,YFR014C,kinase_substrate:Reversed,1
YOR141C,YFR014C,kinase_substrate:Reversed,1
YOR257W,YFR014C,kinase_substrate:Reversed,1
YOR332W,YFR014C,kinase_substrate:Reversed,1
YOR340C,YFR014C,kinase_substrate:Reversed,1
YPL100W,YFR014C,kinase_substrate:Reversed,1
YPL133C,YFR014C,kinase_substrate:Reversed,1
YPL139C,YFR014C,kinase_substrate:Reversed,1
YPL146C,YFR014C,kinase_substrate:Reversed,1
YPL156C,YFR014C,kinase_substrate:Reversed,1
YPR035W,YFR014C,kinase_substrate:Reversed,1
YPR036W,YFR014C,kinase_substrate:Reversed,1
YPR083W,YFR014C,kinase_substrate:Reversed,1
YPR152C,YFR014C,kinase_substrate:Reversed,1
YPR171W,YFR014C,kinase_substrate:Reversed,1
YPR187W,YFR014C,kinase_substrate:Reversed,1
YGR082W,YGL019W,kinase_substrate:Reversed,1
YGR113W,YGL019W,kinase_substrate:Reversed,1
YGR140W,YGL019W,kinase_substrate:Reversed,1
YJR093C,YGL019W,kinase_substrate:Reversed,1
YKL089W,YGL019W,kinase_substrate:Reversed,1
YLR079W,YGL019W,kinase_substrate:Reversed,1
YNL131W,YGL019W,kinase_substrate:Reversed,1
YOL026C,YGL019W,kinase_substrate:Reversed,1
YAL009W,YGL059W,kinase_substrate:Reversed,1
YBR028C,YGL059W,kinase_substrate:Reversed,1
YBR059C,YGL059W,kinase_substrate:Reversed,1
YBR142W,YGL059W,kinase_substrate:Reversed,1
YBR157C,YGL059W,kinase_substrate:Reversed,1
YBR170C,YGL059W,kinase_substrate:Reversed,1
YCR073WA,YGL059W,kinase_substrate:Reversed,1
YDL019C,YGL059W,kinase_substrate:Reversed,1
YDL139C,YGL059W,kinase_substrate:Reversed,1
YDL223C,YGL059W,kinase_substrate:Reversed,1
YDR042C,YGL059W,kinase_substrate:Reversed,1
YDR068W,YGL059W,kinase_substrate:Reversed,1
YDR070C,YGL059W,kinase_substrate:Reversed,1
YDR099W,YGL059W,kinase_substrate:Reversed,1
YDR293C,YGL059W,kinase_substrate:Reversed,1
YDR425W,YGL059W,kinase_substrate:Reversed,1
YER078C,YGL059W,kinase_substrate:Reversed,1
YFL017WA,YGL059W,kinase_substrate:Reversed,1
YFL050C,YGL059W,kinase_substrate:Reversed,1
YFR017C,YGL059W,kinase_substrate:Reversed,1
YGL105W,YGL059W,kinase_substrate:Reversed,1
YGL180W,YGL059W,kinase_substrate:Reversed,1
YGL205W,YGL059W,kinase_substrate:Reversed,1
YGR008C,YGL059W,kinase_substrate:Reversed,1
YGR038W,YGL059W,kinase_substrate:Reversed,1
YGR179C,YGL059W,kinase_substrate:Reversed,1
YGR249W,YGL059W,kinase_substrate:Reversed,1
YGR257C,YGL059W,kinase_substrate:Reversed,1
